,0
401,0
402,6
403,6
404,31
405,3
406,23
407,13
408,1
409,21
410,12
411,12
412,12
413,8
414,5
415,25
416,27
417,29
418,28
419,21
420,7
421,10
422,30
423,34
424,16
425,8
426,7
427,0
428,10
429,28
430,15
431,18
432,10
433,0
434,7
435,19
436,21
437,0
438,13
439,11
440,35
441,21
442,7
443,13
444,31
445,5
446,31
447,21
448,10
449,5
450,27
451,27
452,16
453,32
454,5
455,21
456,15
457,25
458,4
459,3
460,3
461,4
462,13
463,16
464,19
465,0
466,1
467,19
468,15
469,25
470,10
471,23
472,23
473,8
474,21
475,25
476,7
477,18
478,29
479,8
480,21
481,30
482,28
483,7
484,21
485,0
486,12
487,31
488,16
489,13
490,31
491,21
492,11
493,12
494,13
495,8
496,30
497,16
498,34
499,34
500,21
501,12
502,17
503,2
504,3
505,13
506,13
507,16
508,30
509,0
510,25
511,11
512,13
513,24
514,17
515,30
516,5
517,25
518,18
519,23
520,4
521,11
522,32
523,21
524,25
525,25
526,0
527,3
528,15
529,22
530,28
531,13
532,1
533,12
534,8
535,10
536,14
537,16
538,10
539,21
540,25
541,22
542,22
543,4
544,4
545,14
546,21
547,17
548,27
549,31
550,0
551,12
552,29
553,21
554,21
555,0
556,3
557,8
558,3
559,9
560,22
561,21
562,29
563,29
564,22
565,21
566,29
567,4
568,0
569,7
570,23
571,16
572,5
573,3
574,25
575,21
576,21
577,15
578,21
579,29
580,7
581,29
582,21
583,21
584,3
585,8
586,27
587,23
588,3
589,25
590,28
591,32
592,32
593,0
594,30
595,26
596,5
597,0
598,25
599,0
600,25
601,5
602,30
603,32
604,21
605,25
606,21
607,14
608,1
609,35
610,21
611,35
612,29
613,8
614,34
615,3
616,25
617,9
618,21
619,11
620,12
621,28
622,3
623,25
624,25
625,35
626,28
627,25
628,7
629,14
630,3
631,0
632,1
633,10
634,13
635,12
636,6
637,25
638,0
639,24
640,21
641,15
642,15
643,11
644,9
645,25
646,29
647,14
648,29
649,21
650,21
651,24
652,21
653,22
654,35
655,19
656,21
657,1
658,16
659,21
660,11
661,19
662,13
663,17
664,10
665,29
666,21
667,29
668,21
669,9
670,29
671,8
672,23
673,5
674,8
675,32
676,24
677,19
678,25
679,21
680,23
681,25
682,15
683,0
684,3
685,11
686,26
687,28
688,27
689,29
690,25
691,22
692,28
693,26
694,19
695,3
696,13
697,25
698,5
699,18
700,25
701,12
702,21
703,13
704,3
705,29
706,25
707,17
708,0
709,21
710,17
711,24
712,4
713,34
714,11
715,21
716,21
717,8
718,17
719,0
720,11
721,1
722,15
723,7
724,7
725,21
726,21
727,21
728,34
729,15
730,8
731,5
732,23
733,25
734,26
735,15
736,3
737,13
738,8
739,32
740,35
741,9
742,29
743,33
744,21
745,21
746,14
747,35
748,29
749,10
750,19
751,31
752,21
753,9
754,25
755,7
756,21
757,14
758,14
759,24
760,24
761,0
762,21
763,9
764,25
765,8
766,25
767,5
768,17
769,7
770,21
771,17
772,4
773,21
774,28
775,31
776,25
777,0
778,8
779,25
780,0
781,25
782,13
783,25
784,13
785,13
786,25
787,25
788,16
789,6
790,6
791,17
792,21
793,7
794,26
795,11
796,21
797,21
798,4
799,8
800,13
801,7
802,3
803,35
804,9
805,19
806,3
807,31
808,21
809,25
810,28
811,10
812,10
813,31
814,34
815,8
816,19
817,13
818,7
819,15
820,13
821,13
822,13
823,8
824,31
825,23
826,6
827,3
828,24
829,11
830,19
831,1
832,3
833,24
834,3
835,8
836,26
837,0
838,34
839,21
840,18
841,28
842,3
843,26
844,7
845,28
846,4
847,24
848,12
849,7
850,18
851,1
852,27
853,17
854,6
855,34
856,11
857,0
858,13
859,12
860,5
861,4
862,7
863,25
864,32
865,34
866,25
867,4
868,28
869,13
870,29
871,5
872,34
873,0
874,28
875,13
876,25
877,24
878,33
879,5
880,34
881,28
882,0
883,25
884,33
885,3
886,0
887,27
888,29
889,35
890,9
891,13
892,27
893,3
894,0
895,32
896,7
897,21
898,1
899,14
900,35
901,21
902,0
903,1
904,1
905,7
906,29
907,13
908,13
909,31
910,5
911,21
912,21
913,25
914,17
915,23
916,28
917,13
918,13
919,14
920,8
921,5
922,17
923,9
924,21
925,4
926,35
927,21
928,21
929,18
930,27
931,7
932,1
933,28
934,3
935,14
936,32
937,19
938,14
939,21
940,8
941,11
942,3
943,21
944,8
945,16
946,33
947,24
948,21
949,25
950,27
951,21
952,0
953,25
954,27
955,15
956,16
957,25
958,25
959,1
960,28
961,34
962,13
963,26
964,9
965,23
966,22
967,8
968,29
969,21
970,33
971,9
972,32
973,1
974,13
975,7
976,17
977,12
978,29
979,7
980,7
981,31
982,0
983,23
984,3
985,25
986,33
987,32
988,0
989,19
990,23
991,4
992,6
993,28
994,26
995,25
996,21
997,13
998,0
999,14
1000,19
1001,1
1002,16
1003,35
1004,25
1005,25
1006,21
1007,8
1008,14
1009,5
1010,19
1011,3
1012,31
1013,28
1014,0
1015,14
1016,7
1017,13
1018,3
1019,17
1020,29
1021,27
1022,25
1023,23
1024,21
1025,25
1026,23
1027,17
1028,28
1029,19
1030,25
1031,0
1032,21
1033,27
1034,21
1035,10
1036,26
1037,26
1038,19
1039,28
1040,3
1041,3
1042,25
1043,17
1044,23
1045,8
1046,19
1047,25
1048,17
1049,4
1050,17
1051,29
1052,28
1053,4
1054,23
1055,8
1056,21
1057,1
1058,23
1059,17
1060,3
1061,34
1062,21
1063,11
1064,21
1065,23
1066,6
1067,13
1068,13
1069,3
1070,23
1071,17
1072,17
1073,25
1074,13
1075,13
1076,3
1077,29
1078,21
1079,7
1080,25
1081,23
1082,1
1083,21
1084,33
1085,33
1086,25
1087,23
1088,3
1089,0
1090,21
1091,23
1092,14
1093,17
1094,21
1095,1
1096,19
1097,33
1098,24
1099,21
1100,3
1101,32
1102,33
1103,25
1104,35
1105,3
1106,4
1107,26
1108,24
1109,24
1110,24
1111,6
1112,7
1113,11
1114,24
1115,25
1116,24
1117,25
1118,25
1119,24
1120,25
1121,7
1122,24
1123,34
1124,24
1125,24
1126,29
1127,24
1128,24
1129,24
1130,3
1131,24
1132,24
1133,3
1134,33
1135,25
1136,13
1137,21
1138,4
1139,3
1140,9
1141,24
1142,25
1143,25
1144,25
1145,25
1146,24
1147,21
1148,9
1149,25
1150,21
1151,34
1152,33
1153,17
1154,18
1155,17
1156,25
1157,25
1158,24
1159,7
1160,17
1161,17
1162,21
1163,17
1164,34
1165,24
1166,1
1167,24
1168,28
1169,31
1170,15
1171,25
1172,15
1173,13
1174,19
1175,21
1176,21
1177,9
1178,24
1179,21
1180,24
1181,29
1182,6
1183,0
1184,18
1185,24
1186,17
1187,24
1188,15
1189,15
1190,24
1191,21
1192,4
1193,25
1194,25
1195,21
1196,28
1197,24
1198,33
1199,25
1200,25
1201,14
1202,24
1203,18
1204,25
1205,11
1206,7
1207,23
1208,14
1209,14
1210,3
1211,11
1212,25
1213,25
1214,21
1215,3
1216,8
1217,35
1218,21
1219,28
1220,13
1221,21
1222,24
1223,25
1224,24
1225,3
1226,6
1227,29
1228,21
1229,25
1230,17
1231,24
1232,0
1233,23
1234,21
1235,34
1236,17
1237,11
1238,25
1239,15
1240,25
1241,29
1242,16
1243,24
1244,21
1245,21
1246,24
1247,11
1248,25
1249,25
1250,24
1251,21
1252,7
1253,25
1254,14
1255,25
1256,24
1257,24
1258,24
1259,24
1260,25
1261,25
1262,6
1263,25
1264,17
1265,4
1266,25
1267,28
1268,34
