,0
578,8
579,10
580,21
581,17
582,0
583,0
584,21
585,12
586,22
587,2
588,8
589,9
590,11
591,14
592,2
593,1
594,2
595,9
596,25
597,25
598,2
599,9
600,26
601,14
602,15
603,15
604,8
605,15
606,10
607,10
608,11
609,5
610,21
611,8
612,9
613,13
614,25
615,9
616,15
617,2
618,10
619,21
620,17
621,11
622,1
623,28
624,26
625,10
626,11
627,24
628,21
629,10
630,9
631,16
632,1
633,14
634,14
635,8
636,14
637,22
638,9
639,10
640,10
641,13
642,13
643,20
644,10
645,24
646,22
647,10
648,9
649,8
650,2
651,10
652,20
653,10
654,21
655,2
656,14
657,9
658,13
659,10
660,8
661,10
662,15
663,14
664,21
665,8
666,16
667,17
668,15
669,11
670,8
671,13
672,2
673,14
674,5
675,2
676,10
677,16
678,15
679,10
680,21
681,7
682,13
683,9
684,9
685,0
686,10
687,11
688,22
689,10
690,24
691,10
692,11
693,13
694,10
695,16
696,10
697,24
698,25
699,14
700,26
701,21
702,1
703,14
704,11
705,10
706,24
707,25
708,9
709,0
710,1
711,10
712,9
713,1
714,13
715,16
716,10
717,13
718,28
719,9
720,14
721,11
722,13
723,21
724,0
725,19
726,19
727,10
728,1
729,6
730,13
731,21
732,2
733,18
734,19
735,13
736,21
737,10
738,19
739,21
740,31
741,10
742,19
743,14
744,19
745,19
746,19
747,19
748,10
749,19
750,21
751,19
752,0
753,10
754,17
755,21
756,19
757,10
758,10
759,10
760,2
761,21
762,19
763,21
764,18
765,19
766,6
767,25
768,10
769,19
770,19
771,19
772,21
773,10
774,9
775,14
776,7
777,9
778,12
779,6
780,19
781,19
782,10
783,26
784,10
785,14
786,28
787,19
788,10
789,21
790,14
791,19
792,19
793,21
794,14
795,21
796,19
797,19
798,21
799,13
800,14
801,21
802,0
803,11
804,21
805,8
806,9
807,21
808,28
809,7
810,11
811,14
812,21
813,21
814,14
815,13
816,5
817,0
818,21
819,13
820,0
821,10
822,0
823,13
824,21
825,2
826,2
827,1
828,13
829,0
830,10
831,11
832,9
833,5
834,0
835,13
836,0
837,9
838,21
839,17
840,25
841,11
842,1
843,21
844,0
845,1
846,21
847,10
848,17
849,0
850,25
851,9
852,21
853,28
854,13
855,8
856,21
857,9
858,0
859,14
860,25
861,5
862,0
863,26
864,15
865,25
866,5
867,10
868,16
869,10
870,9
871,25
872,13
873,1
874,14
875,0
876,15
877,2
878,2
879,21
880,25
881,11
882,1
883,0
884,1
885,21
886,9
887,21
888,1
889,14
890,1
891,0
892,0
893,9
894,1
895,21
896,21
897,14
898,9
899,10
900,14
901,21
902,1
903,9
904,11
905,21
906,11
907,14
908,21
909,14
910,25
911,2
912,10
913,31
914,25
915,2
916,11
917,0
918,21
919,5
920,13
921,25
922,1
923,9
924,21
925,14
926,10
927,10
928,0
929,21
930,0
931,21
932,9
933,11
934,11
935,2
936,2
937,10
938,10
939,0
940,13
941,9
942,26
943,2
944,13
945,1
946,9
947,5
948,14
949,0
950,14
951,0
952,1
953,31
954,21
955,13
956,17
957,28
958,17
959,9
960,11
961,21
962,14
963,1
964,1
965,2
966,10
967,12
968,22
969,1
970,21
971,21
972,2
973,9
974,0
975,0
976,25
977,14
978,9
979,0
980,0
981,0
982,9
983,2
984,26
985,6
986,0
987,1
988,1
989,10
990,2
991,14
992,21
993,9
994,26
995,7
996,28
997,21
998,11
999,10
1000,8
1001,11
1002,21
1003,0
1004,26
1005,3
1006,26
1007,13
1008,10
1009,14
1010,21
1011,2
1012,14
1013,11
1014,9
1015,10
1016,0
1017,21
1018,2
1019,25
1020,21
1021,21
1022,26
1023,21
1024,17
1025,6
1026,2
1027,1
1028,8
1029,10
1030,26
1031,9
1032,0
1033,26
1034,1
1035,14
1036,8
1037,8
1038,10
1039,10
1040,9
1041,26
1042,26
1043,28
1044,2
1045,13
1046,10
1047,30
1048,28
1049,21
1050,1
1051,9
1052,11
1053,10
1054,21
1055,13
1056,0
1057,9
1058,2
1059,1
1060,21
1061,14
1062,0
1063,0
1064,21
1065,2
1066,10
1067,8
1068,0
1069,1
1070,2
1071,1
1072,9
1073,7
1074,21
1075,14
1076,9
1077,10
1078,28
1079,21
1080,7
1081,2
1082,11
1083,9
1084,1
1085,0
1086,2
1087,2
1088,21
1089,11
1090,21
1091,21
1092,10
1093,1
1094,21
1095,11
1096,10
1097,1
1098,27
1099,27
1100,26
1101,21
1102,14
1103,7
1104,0
1105,9
1106,27
1107,27
1108,27
1109,27
1110,27
1111,21
1112,0
1113,21
1114,27
1115,7
1116,27
1117,7
1118,29
1119,27
1120,7
1121,0
1122,27
1123,26
1124,27
1125,27
1126,11
1127,10
1128,5
1129,27
1130,9
1131,27
1132,27
1133,1
1134,9
1135,7
1136,14
1137,10
1138,27
1139,1
1140,27
1141,27
1142,7
1143,7
1144,7
1145,7
1146,27
1147,10
1148,27
1149,7
1150,22
1151,8
1152,1
1153,1
1154,17
1155,1
1156,7
1157,10
1158,27
1159,21
1160,21
1161,27
1162,26
1163,2
1164,2
1165,27
1166,11
1167,27
1168,11
1169,21
1170,13
1171,7
1172,13
1173,21
1174,5
1175,10
1176,5
1177,27
1178,27
1179,21
1180,27
1181,9
1182,27
1183,9
1184,25
1185,27
1186,1
1187,13
1188,13
1189,13
1190,27
1191,1
1192,21
1193,11
1194,0
1195,1
1196,27
1197,27
1198,27
1199,7
1200,23
1201,27
1202,27
1203,23
1204,24
1205,0
1206,6
1207,2
1208,10
1209,10
1210,2
1211,10
1212,7
1213,7
1214,28
1215,1
1216,13
1217,21
1218,0
1219,9
1220,21
1221,22
1222,27
1223,7
1224,27
1225,1
1226,21
1227,10
1228,9
1229,7
1230,1
1231,27
1232,1
1233,2
1234,8
1235,10
1236,28
1237,14
1238,8
1239,13
1240,7
1241,8
1242,8
1243,27
1244,27
1245,9
1246,27
1247,27
1248,7
1249,28
1250,27
1251,1
1252,0
1253,7
1254,5
1255,7
1256,27
1257,27
1258,27
1259,27
1260,7
1261,7
1262,0
1263,7
1264,1
1265,27
1266,20
1267,26
1268,25
