,0
462,22
463,28
464,28
465,27
466,35
467,28
468,19
469,9
470,35
471,28
472,7
473,23
474,27
475,20
476,5
477,2
478,1
479,19
480,22
481,32
482,1
483,5
484,23
485,27
486,27
487,32
488,0
489,5
490,35
491,35
492,6
493,6
494,22
495,23
496,35
497,6
498,7
499,28
500,22
501,32
502,2
503,13
504,27
505,5
506,25
507,35
508,32
509,27
510,20
511,13
512,13
513,29
514,9
515,25
516,2
517,22
518,2
519,35
520,6
521,6
522,3
523,6
524,9
525,25
526,9
527,27
528,19
529,28
530,32
531,5
532,27
533,35
534,23
535,25
536,28
537,22
538,5
539,9
540,30
541,28
542,28
543,35
544,28
545,35
546,35
547,22
548,34
549,5
550,27
551,27
552,27
553,25
554,25
555,27
556,13
557,23
558,13
559,27
560,35
561,11
562,27
563,27
564,28
565,22
566,22
567,28
568,27
569,5
570,3
571,19
572,2
573,25
574,25
575,25
576,5
577,19
578,13
579,22
580,5
581,22
582,22
583,13
584,35
585,23
586,8
587,7
588,6
589,13
590,1
591,7
592,7
593,27
594,7
595,13
596,2
597,2
598,7
599,27
600,9
601,35
602,25
603,7
604,22
605,25
606,22
607,28
608,1
609,10
610,35
611,13
612,22
613,0
614,22
615,13
616,25
617,7
618,22
619,35
620,32
621,35
622,27
623,9
624,30
625,22
626,1
627,16
628,35
629,28
630,13
631,11
632,27
633,22
634,35
635,32
636,5
637,8
638,27
639,28
640,28
641,19
642,19
643,9
644,22
645,16
646,27
647,28
648,27
649,22
650,7
651,28
652,13
653,28
654,35
655,28
656,22
657,27
658,0
659,28
660,6
661,28
662,25
663,35
664,35
665,22
666,11
667,7
668,25
669,1
670,22
671,19
672,3
673,2
674,10
675,7
676,28
677,11
678,25
679,22
680,35
681,14
682,19
683,27
684,1
685,13
686,22
687,35
688,8
689,22
690,16
691,28
692,1
693,19
694,28
695,11
696,22
697,16
698,2
699,35
700,11
701,35
702,19
703,6
704,35
705,22
706,16
707,9
708,27
709,5
710,27
711,28
712,11
713,2
714,0
715,11
716,22
717,19
718,9
719,27
720,22
721,1
722,19
723,35
724,5
725,33
726,22
727,22
728,22
729,20
730,19
731,35
732,7
733,15
734,33
735,19
736,35
737,6
738,33
739,28
740,33
741,22
742,33
743,22
744,33
745,33
746,33
747,33
748,22
749,33
750,5
751,33
752,13
753,22
754,33
755,35
756,33
757,28
758,7
759,28
760,7
761,35
762,33
763,35
764,15
765,33
766,20
767,2
768,22
769,33
770,33
771,33
772,35
773,22
774,27
775,5
776,14
777,27
778,33
779,34
780,33
781,33
782,5
783,33
784,28
785,35
786,10
787,33
788,22
789,5
790,5
791,33
792,33
793,35
794,35
795,35
796,33
797,33
798,35
799,3
800,5
801,5
802,25
803,1
804,6
805,22
806,27
807,35
808,8
809,14
810,1
811,6
812,35
813,35
814,35
815,0
816,10
817,25
818,5
819,19
820,34
821,28
822,5
823,19
824,35
825,7
826,25
827,35
828,19
829,13
830,28
831,1
832,27
833,10
834,25
835,19
836,13
837,27
838,35
839,32
840,2
841,1
842,27
843,35
844,5
845,27
846,35
847,28
848,32
849,5
850,2
851,25
852,35
853,9
854,3
855,22
856,35
857,27
858,25
859,22
860,2
861,25
862,5
863,10
864,7
865,2
866,10
867,6
868,11
869,6
870,27
871,2
872,19
873,27
874,35
875,22
876,19
877,7
878,7
879,35
880,22
881,1
882,27
883,25
884,27
885,35
886,27
887,35
888,27
889,5
890,27
891,5
892,5
893,27
894,27
895,35
896,5
897,6
898,27
899,28
900,22
901,6
902,27
903,27
904,1
905,6
906,35
907,6
908,6
909,5
910,2
911,7
912,22
913,32
914,2
915,7
916,1
917,5
918,35
919,10
920,19
921,2
922,2
923,27
924,35
925,22
926,6
927,22
928,25
929,35
930,34
931,35
932,27
933,1
934,1
935,6
936,7
937,28
938,28
939,6
940,19
941,13
942,25
943,7
944,19
945,32
946,13
947,28
948,22
949,5
950,5
951,25
952,27
953,26
954,35
955,19
956,32
957,9
958,7
959,13
960,1
961,35
962,6
963,0
964,27
965,7
966,28
967,30
968,8
969,0
970,35
971,35
972,7
973,13
974,5
975,5
976,2
977,25
978,1
979,5
980,5
981,6
982,27
983,7
984,25
985,25
986,22
987,27
988,27
989,28
990,7
991,22
992,35
993,27
994,13
995,14
996,9
997,35
998,35
999,28
1000,6
1001,1
1002,35
1003,5
1004,30
1005,6
1006,9
1007,19
1008,28
1009,2
1010,35
1011,7
1012,6
1013,1
1014,27
1015,28
1016,6
1017,6
1018,7
1019,9
1020,35
1021,35
1022,25
1023,6
1024,25
1025,25
1026,7
1027,27
1028,13
1029,28
1030,25
1031,27
1032,22
1033,34
1034,35
1035,22
1036,13
1037,13
1038,28
1039,6
1040,13
1041,30
1042,25
1043,9
1044,7
1045,19
1046,28
1047,20
1048,9
1049,35
1050,27
1051,1
1052,1
1053,22
1054,35
1055,0
1056,22
1057,27
1058,7
1059,0
1060,35
1061,22
1062,5
1063,6
1064,6
1065,7
1066,28
1067,22
1068,5
1069,1
1070,7
1071,27
1072,27
1073,14
1074,35
1075,5
1076,13
1077,22
1078,9
1079,35
1080,14
1081,7
1082,1
1083,6
1084,22
1085,25
1086,25
1087,7
1088,35
1089,35
1090,35
1091,35
1092,28
1093,35
1094,35
1095,1
1096,28
1097,27
1098,21
1099,21
1100,30
1101,35
1102,22
1103,14
1104,22
1105,27
1106,29
1107,21
1108,21
1109,29
1110,29
1111,35
1112,5
1113,6
1114,29
1115,14
1116,29
1117,14
1118,18
1119,29
1120,14
1121,5
1122,29
1123,30
1124,29
1125,29
1126,1
1127,5
1128,21
1129,21
1130,13
1131,29
1132,29
1133,27
1134,22
1135,14
1136,6
1137,22
1138,29
1139,0
1140,29
1141,21
1142,14
1143,14
1144,14
1145,14
1146,21
1147,22
1148,27
1149,14
1150,8
1151,22
1152,27
1153,27
1154,2
1155,35
1156,14
1157,4
1158,21
1159,35
1160,35
1161,21
1162,9
1163,7
1164,7
1165,29
1166,29
1167,29
1168,1
1169,35
1170,19
1171,24
1172,0
1173,5
1174,10
1175,22
1176,10
1177,29
1178,29
1179,6
1180,29
1181,13
1182,29
1183,27
1184,2
1185,29
1186,27
1187,3
1188,0
1189,0
1190,29
1191,22
1192,35
1193,1
1194,25
1195,0
1196,29
1197,21
1198,29
1199,14
1200,4
1201,21
1202,29
1203,31
1204,33
1205,13
1206,34
1207,7
1208,28
1209,28
1210,7
1211,6
1212,14
1213,14
1214,9
1215,35
1216,0
1217,6
1218,22
1219,1
1220,5
1221,8
1222,21
1223,14
1224,29
1225,27
1226,35
1227,28
1228,27
1229,14
1230,27
1231,34
1232,27
1233,7
1234,32
1235,22
1236,9
1237,6
1238,17
1239,0
1240,14
1241,13
1242,22
1243,29
1244,9
1245,9
1246,29
1247,29
1248,14
1249,10
1250,21
1251,27
1252,5
1253,14
1254,21
1255,14
1256,29
1257,21
1258,29
1259,29
1260,14
1261,14
1262,25
1263,14
1264,2
1265,29
1266,24
1267,30
1268,22
