,0
816,18
817,26
818,2
819,16
820,32
821,26
822,26
823,16
824,7
825,9
826,32
827,22
828,9
829,31
830,18
831,17
832,27
833,9
834,22
835,16
836,29
837,21
838,4
839,30
840,2
841,1
842,4
843,29
844,15
845,1
846,13
847,9
848,28
849,8
850,12
851,17
852,7
853,30
854,3
855,4
856,5
857,19
858,10
859,10
860,2
861,13
862,20
863,21
864,30
865,4
866,10
867,13
868,1
869,26
870,1
871,2
872,4
873,19
874,21
875,26
876,0
877,9
878,14
879,2
880,4
881,12
882,19
883,30
884,14
885,22
886,19
887,7
888,1
889,28
890,12
891,10
892,7
893,27
894,19
895,7
896,15
897,32
898,17
899,2
900,8
901,7
902,19
903,17
904,17
905,28
906,1
907,31
908,10
909,31
910,2
911,0
912,8
913,30
914,25
915,32
916,1
917,10
918,10
919,2
920,16
921,2
922,25
923,12
924,7
925,13
926,28
927,8
928,30
929,2
930,7
931,15
932,17
933,1
934,27
935,2
936,9
937,18
938,2
939,30
940,16
941,5
942,22
943,8
944,16
945,28
946,14
947,9
948,7
949,32
950,32
951,31
952,21
953,30
954,7
955,16
956,28
957,0
958,30
959,17
960,1
961,31
962,10
963,29
964,12
965,9
966,18
967,1
968,26
969,30
970,14
971,12
972,9
973,17
974,26
975,15
976,25
977,28
978,1
979,15
980,15
981,10
982,19
983,9
984,22
985,0
986,14
987,21
988,27
989,18
990,9
991,13
992,3
993,1
994,29
995,0
996,0
997,8
998,12
999,2
1000,18
1001,17
1002,28
1003,32
1004,0
1005,0
1006,21
1007,16
1008,2
1009,31
1010,31
1011,22
1012,7
1013,1
1014,7
1015,23
1016,20
1017,7
1018,22
1019,25
1020,13
1021,7
1022,0
1023,20
1024,30
1025,30
1026,9
1027,25
1028,1
1029,18
1030,10
1031,19
1032,8
1033,7
1034,8
1035,23
1036,29
1037,29
1038,18
1039,24
1040,27
1041,22
1042,21
1043,25
1044,9
1045,16
1046,18
1047,0
1048,25
1049,13
1050,25
1051,1
1052,13
1053,13
1054,9
1055,16
1056,8
1057,17
1058,9
1059,25
1060,22
1061,4
1062,32
1063,5
1064,24
1065,9
1066,3
1067,10
1068,26
1069,22
1070,9
1071,25
1072,25
1073,0
1074,21
1075,10
1076,22
1077,1
1078,30
1079,20
1080,0
1081,9
1082,17
1083,31
1084,14
1085,14
1086,30
1087,9
1088,22
1089,20
1090,7
1091,9
1092,2
1093,13
1094,8
1095,17
1096,18
1097,14
1098,11
1099,30
1100,22
1101,7
1102,14
1103,0
1104,28
1105,27
1106,13
1107,29
1108,11
1109,11
1110,11
1111,32
1112,32
1113,5
1114,11
1115,0
1116,11
1117,0
1118,0
1119,11
1120,0
1121,20
1122,11
1123,4
1124,11
1125,11
1126,1
1127,11
1128,11
1129,11
1130,22
1131,11
1132,11
1133,22
1134,14
1135,0
1136,26
1137,32
1138,11
1139,22
1140,12
1141,11
1142,0
1143,0
1144,0
1145,0
1146,11
1147,8
1148,12
1149,0
1150,24
1151,4
1152,14
1153,25
1154,14
1155,25
1156,0
1157,0
1158,11
1159,7
1160,25
1161,30
1162,30
1163,25
1164,4
1165,11
1166,17
1167,11
1168,1
1169,31
1170,16
1171,0
1172,16
1173,10
1174,18
1175,8
1176,10
1177,12
1178,11
1179,30
1180,11
1181,1
1182,3
1183,19
1184,2
1185,11
1186,25
1187,9
1188,16
1189,16
1190,11
1191,30
1192,13
1193,0
1194,10
1195,30
1196,11
1197,11
1198,14
1199,0
1200,0
1201,2
1202,11
1203,0
1204,0
1205,5
1206,15
1207,9
1208,3
1209,3
1210,22
1211,5
1212,0
1213,0
1214,30
1215,27
1216,16
1217,30
1218,8
1219,1
1220,10
1221,8
1222,11
1223,0
1224,11
1225,25
1226,32
1227,27
1228,30
1229,0
1230,25
1231,11
1232,19
1233,9
1234,30
1235,4
1236,25
1237,5
1238,0
1239,16
1240,0
1241,1
1242,8
1243,11
1244,8
1245,30
1246,11
1247,5
1248,0
1249,30
1250,11
1251,30
1252,15
1253,0
1254,2
1255,0
1256,11
1257,11
1258,11
1259,11
1260,0
1261,0
1262,32
1263,0
1264,25
1265,13
1266,0
1267,1
1268,4
