,0
406,9
407,16
408,30
409,27
410,8
411,0
412,30
413,33
414,21
415,19
416,2
417,16
418,17
419,22
420,28
421,1
422,23
423,7
424,2
425,33
426,28
427,16
428,1
429,17
430,33
431,21
432,1
433,32
434,28
435,12
436,25
437,33
438,14
439,17
440,15
441,13
442,13
443,25
444,2
445,21
446,14
447,25
448,1
449,24
450,2
451,2
452,8
453,9
454,21
455,22
456,33
457,19
458,0
459,29
460,1
461,0
462,11
463,8
464,12
465,32
466,30
467,26
468,33
469,19
470,3
471,9
472,9
473,25
474,25
475,19
476,28
477,21
478,17
479,33
480,25
481,23
482,17
483,28
484,25
485,27
486,30
487,14
488,8
489,3
490,2
491,25
492,10
493,8
494,11
495,33
496,23
497,8
498,7
499,7
500,11
501,30
502,22
503,1
504,27
505,14
506,14
507,0
508,23
509,27
510,19
511,10
512,14
513,30
514,22
515,23
516,21
517,27
518,21
519,2
520,0
521,10
522,33
523,11
524,25
525,11
526,32
527,27
528,33
529,31
530,17
531,11
532,11
533,23
534,33
535,1
536,31
537,2
538,0
539,25
540,19
541,12
542,31
543,0
544,0
545,31
546,0
547,22
548,2
549,2
550,32
551,25
552,27
553,22
554,14
555,32
556,27
557,33
558,27
559,13
560,7
561,14
562,16
563,16
564,12
565,27
566,27
567,0
568,32
569,28
570,9
571,8
572,21
573,27
574,19
575,14
576,11
577,33
578,14
579,16
580,28
581,16
582,25
583,25
584,27
585,33
586,20
587,9
588,27
589,19
590,17
591,22
592,11
593,32
594,23
595,5
596,24
597,32
598,19
599,32
600,19
601,21
602,23
603,9
604,14
605,2
606,25
607,31
608,30
609,15
610,25
611,15
612,16
613,33
614,7
615,29
616,19
617,13
618,25
619,10
620,30
621,17
622,27
623,25
624,19
625,15
626,17
627,19
628,28
629,31
630,27
631,32
632,30
633,1
634,14
635,8
636,24
637,11
638,32
639,26
640,11
641,33
642,33
643,10
644,13
645,19
646,16
647,31
648,16
649,27
650,11
651,26
652,25
653,26
654,15
655,12
656,25
657,30
658,8
659,11
660,10
661,12
662,2
663,22
664,4
665,16
666,25
667,0
668,14
669,14
670,16
671,33
672,9
673,21
674,33
675,9
676,26
677,14
678,25
679,11
680,9
681,19
682,33
683,16
684,27
685,10
686,5
687,17
688,20
689,16
690,19
691,12
692,17
693,5
694,12
695,30
696,7
697,19
698,21
699,21
700,19
701,22
702,25
703,3
704,29
705,16
706,19
707,22
708,32
709,14
710,22
711,26
712,0
713,7
714,10
715,25
716,25
717,33
718,22
719,32
720,30
721,30
722,33
723,2
724,28
725,14
726,14
727,11
728,7
729,19
730,33
731,21
732,9
733,19
734,5
735,33
736,29
737,2
738,33
739,11
740,15
741,13
742,16
743,6
744,19
745,25
746,31
747,15
748,16
749,25
750,12
751,2
752,14
753,13
754,25
755,28
756,25
757,31
758,31
759,26
760,26
761,11
762,0
763,13
764,19
765,33
766,19
767,21
768,22
769,25
770,25
771,22
772,0
773,25
774,17
775,2
776,19
777,32
778,33
779,19
780,32
781,27
782,16
783,27
784,31
785,4
786,19
787,25
788,0
789,24
790,24
791,22
792,25
793,28
794,5
795,10
796,25
797,25
798,7
799,33
800,4
801,28
802,27
803,30
804,13
805,12
806,27
807,14
808,25
809,19
810,17
811,1
812,1
813,4
814,7
815,33
816,12
817,16
818,31
819,33
820,2
821,16
822,7
823,33
824,2
825,9
826,24
827,29
828,26
829,10
830,12
831,30
832,29
833,26
834,27
835,33
836,5
837,27
838,7
839,25
840,21
841,17
842,27
843,5
844,28
845,17
846,0
847,26
848,8
849,25
850,21
851,30
852,2
853,22
854,24
855,7
856,10
857,32
858,4
859,4
860,21
861,0
862,25
863,27
864,19
865,7
866,19
867,0
868,17
869,7
870,16
871,21
872,7
873,32
874,17
875,16
876,19
877,26
878,6
879,21
880,7
881,17
882,32
883,19
884,6
885,27
886,16
887,2
888,16
889,15
890,13
891,4
892,2
893,29
894,32
895,2
896,28
897,14
898,30
899,31
900,15
901,2
902,32
903,30
904,30
905,28
906,16
907,3
908,3
909,14
910,21
911,11
912,25
913,19
914,22
915,9
916,17
917,14
918,4
919,31
920,33
921,21
922,22
923,13
924,2
925,0
926,15
927,11
928,2
929,21
930,2
931,28
932,30
933,17
934,27
935,9
936,9
937,12
938,31
939,25
940,33
941,10
942,27
943,11
944,33
945,8
946,6
947,26
948,2
949,2
950,2
951,14
952,13
953,19
954,2
955,33
956,8
957,19
958,19
959,30
960,17
961,14
962,2
963,5
964,13
965,9
966,12
967,33
968,16
969,25
970,6
971,13
972,9
973,30
974,25
975,28
976,22
977,4
978,16
979,28
980,28
981,4
982,32
983,9
984,27
985,25
986,6
987,5
988,27
989,12
990,9
991,0
992,24
993,17
994,5
995,19
996,25
997,4
998,13
999,31
1000,12
1001,30
1002,28
1003,15
1004,19
1005,19
1006,25
1007,33
1008,31
1009,21
1010,14
1011,27
1012,14
1013,17
1014,2
1015,31
1016,2
1017,2
1018,27
1019,22
1020,11
1021,2
1022,19
1023,9
1024,14
1025,25
1026,9
1027,22
1028,17
1029,12
1030,27
1031,32
1032,25
1033,2
1034,25
1035,25
1036,5
1037,5
1038,12
1039,11
1040,27
1041,27
1042,25
1043,22
1044,13
1045,33
1046,12
1047,19
1048,22
1049,0
1050,22
1051,17
1052,17
1053,0
1054,9
1055,33
1056,25
1057,30
1058,9
1059,22
1060,27
1061,7
1062,11
1063,10
1064,11
1065,9
1066,24
1067,14
1068,5
1069,27
1070,9
1071,22
1072,22
1073,19
1074,3
1075,4
1076,27
1077,16
1078,25
1079,28
1080,19
1081,9
1082,30
1083,14
1084,6
1085,6
1086,2
1087,9
1088,29
1089,32
1090,25
1091,9
1092,31
1093,0
1094,25
1095,30
1096,12
1097,6
1098,18
1099,25
1100,27
1101,2
1102,6
1103,19
1104,15
1105,29
1106,0
1107,5
1108,18
1109,18
1110,18
1111,24
1112,24
1113,10
1114,18
1115,19
1116,18
1117,19
1118,19
1119,18
1120,19
1121,2
1122,18
1123,7
1124,18
1125,18
1126,16
1127,18
1128,18
1129,18
1130,27
1131,18
1132,18
1133,27
1134,6
1135,19
1136,16
1137,11
1138,0
1139,27
1140,13
1141,18
1142,19
1143,19
1144,19
1145,19
1146,18
1147,11
1148,13
1149,19
1150,11
1151,7
1152,6
1153,22
1154,6
1155,22
1156,19
1157,19
1158,18
1159,2
1160,22
1161,22
1162,25
1163,22
1164,7
1165,18
1166,30
1167,18
1168,17
1169,14
1170,33
1171,19
1172,33
1173,4
1174,12
1175,25
1176,25
1177,13
1178,18
1179,25
1180,18
1181,16
1182,24
1183,32
1184,21
1185,18
1186,22
1187,26
1188,11
1189,11
1190,18
1191,22
1192,0
1193,19
1194,19
1195,25
1196,17
1197,18
1198,6
1199,19
1200,19
1201,31
1202,18
1203,21
1204,19
1205,10
1206,28
1207,9
1208,31
1209,31
1210,9
1211,10
1212,19
1213,19
1214,25
1215,27
1216,33
1217,15
1218,11
1219,17
1220,4
1221,11
1222,18
1223,19
1224,18
1225,22
1226,11
1227,27
1228,25
1229,19
1230,22
1231,18
1232,16
1233,9
1234,25
1235,7
1236,22
1237,10
1238,19
1239,33
1240,19
1241,16
1242,8
1243,18
1244,25
1245,22
1246,18
1247,10
1248,19
1249,19
1250,18
1251,22
1252,28
1253,19
1254,31
1255,19
1256,18
1257,18
1258,18
1259,18
1260,19
1261,19
1262,24
1263,19
1264,22
1265,0
1266,19
1267,17
1268,7
