,0,1,pdf_names,year,language,authors,title
0,-14.882888,24.45488,pdf_0.txt,2018,fr,"Claudia Marinica, Julien Longhi, Nader Hassine, Abdulhafiz Alkhouli, Boris Borzic",#Idéo2017 : une plateforme citoyenne dédiée à l'analyse des tweets lors des événements politiques
1,-28.745737,31.739323,pdf_1.txt,2018,fr,"Marius Barctus, Marc Boullé, Fabrice Clérot",A two level co-clustering algorithm for very large data sets
2,7.713123,-11.478834,pdf_2.txt,2018,fr,"Jean-Benoît Griesner, Talel Abdesssalem, Hubert Naacke, Pierre Dosne",ALGeoSPF: Un modèle de factorisation basé sur du clustering géographique pour la recommandation de POI
3,15.452158,-2.2367938,pdf_3.txt,2018,fr,"Abdeljalil Elouardighi, Mohcine Maghfour, Hafdalla Hammia, Fatima-Zahra Aazi",Analyse des sentiments à partir des commentaires Facebook publiés en Arabe standard ou dialectal marocain par une approche d'apprentissage automatique
4,-1.3809496,-22.415462,pdf_4.txt,2018,fr,"Elyase Lassouli, Yasmine Mesbahi, Camille Pradel, Damien Sileo",Analyse en rôles sémantiques pour le résumé automatique
5,-19.68439,-21.644436,pdf_5.txt,2018,fr,"Marwan Batrouni, Aurélie Bertaux, Christophe Nicolle",Analyse Ontologique de scénario dans un contexte Big Data
6,-13.816288,9.067554,pdf_6.txt,2018,fr,"Romain Billot, Sofian Berrouiguet, Mark Larsen, Michel Walter, Jorge López Castroman, Enrique Baca-García, Philippe Courtet, Philippe Lenca",Apport de la fouille de données pour la prévention du risque suicidaire
7,31.011784,-11.006181,pdf_7.txt,2018,fr,"Vincent Lemaire, Oumaima Alaoui Ismaili",Apport des modèles locaux pour les K-moyennes prédictives
8,30.998854,5.0146995,pdf_8.txt,2018,fr,"Khalil Laghmari, Christophe Marsala, Mohammed Ramdani",Apprendre les relations de préférence et de co-occurrence entre les labels en classification multi-labels
9,14.828124,-5.690186,pdf_9.txt,2018,fr,"Emmanuelle Claeys, Pierre Gançarski, Myriam Maumy-Bertrand",Approche contextuelle par régression pour les tests A/B
10,-26.222122,29.107351,pdf_10.txt,2018,fr,Fosca Giannotti,Big Data for understanding human dynamics: the power of networks
11,19.376734,-10.707485,pdf_11.txt,2018,fr,"Denis Maurel, Jérémie Sublime, Sylvain Lefebvre",Cartes Auto-Organisatrices Incrémentales appliquées au Clustering Collaboratif
12,-10.471256,-4.674253,pdf_12.txt,2018,fr,"Bastien Latard, Jonathan Weber, Germain Forestier, Michel Hassenforder",Catégorisation d'articles scientifiques basée sur les relations sémantiques des mots-clés
13,26.089167,-11.266403,pdf_13.txt,2018,fr,"Étienne-Cuvelier, Marie-Aude-Aufaure",Classification de Données Complexes par Globalisation de Mesures de Similarité via les Moyennes Quasi-Arithmétiques
14,-32.006413,23.999294,pdf_14.txt,2018,fr,Santo Fortunato,Community structure in complex networks
15,4.1733065,10.148787,pdf_15.txt,2018,fr,"Marwan Ghanem, Clémence Magnien, Fabien Tarissan",Comparaison de mesures de centralité basées sur les plus courts chemins dans les réseaux dynamiques
16,-1.7028891,-21.645105,pdf_16.txt,2018,fr,"Julien Hay, Tim Van de Cruys, Philippe Muller, Bich-Liên Doan, Fabrice Popineau, Lyes Benamsili",Complémentarités de représentations vectorielles pour la similarité sémantique
17,3.4789147,-15.87308,pdf_17.txt,2018,fr,"Badre Belabbess, Jérémy Lhez, Musab Bairat, Olivier Curé",Contextualisation de Singularités en Temps-Réel par Extraction de Connaissances du Web des Données
18,-14.785554,-17.362661,pdf_18.txt,2018,fr,"Philippe Martin, Jun Jo",Contraintes prescriptives compatibles avec OWL2-ER pour évaluer la complétude d'ontologies
19,-15.300783,-34.534115,pdf_19.txt,2018,fr,"Alain Gély, Miguel Couceiro, Yassine Namir, Amedeo Napoli",Contribution à l'étude de la distributivité d'un treillis de concepts
20,28.534082,25.182138,pdf_20.txt,2018,fr,"Simon Ser, Fatiha Saïs, Maguelonne Teisseire",Découverte de motifs graduels partiellement ordonnés : application aux données d'expériences scientifiques
21,8.237224,27.095137,pdf_21.txt,2018,fr,"Justine Reynaud, Esther Galbrun, Mehwish Alam, Yannick Toussaint, Amedeo Napoli",Définir les catégories de DBpédia avec des règles d'associations et des redescriptions
22,3.5302124,-15.766261,pdf_22.txt,2018,fr,"Badre Belabbess, Musab Bairat, Jérémy Lhez, Olivier Curé",Détection de Singularités en temps-réel par combinaison d'apprentissage automatique et web sémantique basés sur Spark
