,0,1,pdf_names,year,language,authors,title
18,-10.43742,11.023218,pdf_18.txt,2018,fr,"Philippe Martin, Jun Jo",Contraintes prescriptives compatibles avec OWL2-ER pour évaluer la complétude d'ontologies
19,19.212626,7.8341928,pdf_19.txt,2018,fr,"Alain Gély, Miguel Couceiro, Yassine Namir, Amedeo Napoli",Contribution à l'étude de la distributivité d'un treillis de concepts
20,-0.048210956,-41.46161,pdf_20.txt,2018,fr,"Simon Ser, Fatiha Saïs, Maguelonne Teisseire",Découverte de motifs graduels partiellement ordonnés : application aux données d'expériences scientifiques
21,-17.141874,-26.897953,pdf_21.txt,2018,fr,"Justine Reynaud, Esther Galbrun, Mehwish Alam, Yannick Toussaint, Amedeo Napoli",Définir les catégories de DBpédia avec des règles d'associations et des redescriptions
22,4.0395627,-5.780083,pdf_22.txt,2018,fr,"Badre Belabbess, Musab Bairat, Jérémy Lhez, Olivier Curé",Détection de Singularités en temps-réel par combinaison d'apprentissage automatique et web sémantique basés sur Spark
23,2.4994962,-42.185066,pdf_23.txt,2018,fr,"Lamine Diop, Cheikh Talibouya Diop, Arnaud Giacometti, Dominique Li, Arnaud Soulet",Echantillonnage de motifs séquentiels sous contrainte sur la norme
24,-1.4624506,-22.880865,pdf_24.txt,2018,fr,"Antoine Laumond, Norbert Feron, Guy Melançon, Bruno Pinaud",eDOI : exploration itérative de grands graphes multi-couches basée sur une mesure de l'intérêt de l'utilisateur
25,-6.166075,2.4008088,pdf_25.txt,2018,fr,"Nicolas Faure, René-Michel Faure",Elaboration et utilisation d'une base de connaissances d'un domaine technique.
26,-1.1868166,8.973683,pdf_26.txt,2018,fr,"Nacéra Bennacer Seghouani, Francesca Bugiotti, Jorge Galicia, Mariana Patricio, Gianluca Quercini",Élimination des liens inter-langues erronés dans Wikipédia
27,-5.5656595,-13.543399,pdf_27.txt,2018,fr,"Rémy Kessler, Guy Lapalme, Fabrizio Gotti, Abdessamad Outerqiss, Philippe Langlais",Et si les réseaux sociaux pouvaient nous aider dans nos choix de carrière?
28,6.619554,2.1999123,pdf_28.txt,2018,fr,"Lucie Martinet, Hussein T. Al-Natsheh, Fabien Rico, Fabrice Muhlenbach, Djamel A. Zighed",Étiquetage thématique automatisé de corpus par représentation sémantique
29,-2.9021735,-15.091923,pdf_29.txt,2018,fr,"Kévin Deturck, Damien Nouvel, Frédérique Segond",Évaluation comparative d'algorithmes de centralité pour la détection d'influenceurs
30,12.879657,-11.745162,pdf_30.txt,2018,fr,"Yelen Per, Kevin Dalleau, Malika Smail-Tabbone",Exploration et analyses multi-objectifs de séries temporelles de données météorologiques
31,5.494105,8.589332,pdf_31.txt,2018,fr,"Charles Huyghues-Despointes, Leila Khouas, Julien Velcin, Sabine Loudcher",Extraction de chaînes cohérentes en vue de reconstuire la Trajectoire de l'information
32,5.7065353,19.461138,pdf_32.txt,2018,fr,"Iwo Doboszewski, Simon Fossier, Christophe Marsala",Extraction de connaissances sur les défaillances de compteurs d'essieux
33,-4.0322337,-40.102116,pdf_33.txt,2018,fr,"Jerry Lonlac, Benjamin Négrevergne, Yannick Miras, Aude Beauger, Engelbert Mephu Nguifo",Fouille de Motifs Graduels Fermés Fréquents Sous Contrainte de la Temporalité
34,-0.4996136,-43.510666,pdf_34.txt,2018,fr,"Katerina Tsesmeli, Manel Boumghar, Thomas Guyet, Rene Quiniou, Laurent Pierre",Fouille de motifs temporels négatifs
35,6.6470017,6.224249,pdf_35.txt,2018,fr,"Hamdi Ben Hamadou,  Faiza Ghozzi, André Péninou, Olivier Teste",Interrogation de données structurellement hétérogènes dans les bases de données orientées documents
36,3.1614966,31.993935,pdf_36.txt,2018,fr,"Sarra Bouzayane, Inès Saad",KTI-MOOC: un système de recommandation pour la personnalisation du processus d'échange d'informations dans les MOOCs
37,19.22963,15.704295,pdf_37.txt,2018,fr,"Marie Al Ghossein, Talel Abdessalem, Anthony Barré",L'exploitation de données contextuelles pour la recommandation d'hôtels
38,-13.456056,9.135598,pdf_38.txt,2018,fr,"Claire Nédellec, Estelle Chaix, Robert Bossy, Louise Deléger, Sandra Dérozier, Jean-Baptiste Bohuon, Valentin Loux",L'ontologie OntoBiotope pour l'étude de la biodiversité microbienne
39,-26.592607,35.13983,pdf_39.txt,2018,fr,Ernesto Estrada,Long-range influences in (social) networks
40,-4.5255322,-18.616014,pdf_40.txt,2018,fr,"Haolin Ren, Marie-Luce Viaud, Guy Melançon",Mainmise sur les médias et suivi de communautés dans les graphes dynamiques
41,-27.237217,29.177603,pdf_41.txt,2018,fr,"Gaël Beck, Hanane Azzag, Mustapha Lebbah, Tarn Duong",Mean-shift : Clustering scalable et distribué
42,3.260255,-9.400692,pdf_42.txt,2018,fr,"Rostand Affogbolo, Claire Gauzente, Alain Guénoche, Pascale Kuntz",Méta-analyse ordinale d'enquêtes d'opinion Application aux usages de l'Internet des objets en entreprise
43,17.657358,14.103003,pdf_43.txt,2018,fr,"Sarra Bouzayane, Inès Saad",Méthode basée sur les ensembles approximatifs pour l'apprentissage incrémental en présence des données déséquilibrées
44,-11.0714655,27.833235,pdf_44.txt,2018,fr,"Thi-Bich-Ngoc Hoang, Josiane Mothe",Méthode d'Apprentissage pour Extraire les Localisations dans les MicroBlogs
45,-3.370428,-2.017929,pdf_45.txt,2018,fr,"Iuri D. Nogueira, Maram Romdhane, Jérôme Darmont",Modélisation des métadonnées d'un data lake en data vault
46,-13.401656,21.630905,pdf_46.txt,2018,fr,"Haikel Megrahi, Nouha Omrane, Rakia Jaziri",NFB: protocole de Notarisation des Documents dans la Blockchain
47,13.575195,-4.0839086,pdf_47.txt,2018,fr,"Zaineb Chelly Dagdia, Christine Zarges, Gaël Beck, Mustapha Lebbah",Nouveau Modèle de Sélection de Caractéristiques basé sur la Théorie des Ensembles Approximatifs pour les Données Massives
48,-8.0215435,-20.411055,pdf_48.txt,2018,fr,"Erick Stattner, Reynald Eugenie, Martine Collard",PALM: Un algorithme parallèle pour extraire des clusters de liens dans les réseaux sociaux
49,-1.1346034,-5.36866,pdf_49.txt,2018,fr,"Robin Brochier, Adrien Guille, Julien Velcin, Benjamin Rothan, François Di Cioccio",Peerus Review: Un outil de recherche d'experts scientifiques
50,6.6599345,-6.643902,pdf_50.txt,2018,fr,"Colin Leverger, Régis Marguerie, Vincent Lemaire, Thomas Guyet, Simon Malinowski",PerForecast : un outil de prévision de l'évolution de séries temporelles pour le planning capacitaire
51,12.960785,-12.010838,pdf_51.txt,2018,fr,"Pierrick Bruneau, Philippe Pinheiro, Yoann Didry",Prédiction du Rayonnement Solaire par Apprentissage Automatique
52,32.86341,1.2539079,pdf_52.txt,2018,fr,"Jannaï Tokotoko, Frédéric Flouvat, Claire Goiran, Laetitia Hédouin, Antoine Collin, Nazha Selmaoui-Folcher",Prétraitement de données spatialement imprécises pour une classification supervisée basée sur les images satellitaires
53,1.0165043,10.755733,pdf_53.txt,2018,fr,"Pascal Cuxac, Nicolas Kieffer",Prise en compte de la structure des documents pour une indexation performante
54,12.550427,-15.837651,pdf_54.txt,2018,fr,"Alexandre Blansché, Xavier Mazur",Propositions pour améliorer une méthode de prédiction du succès d'une campagne de financement participatif
55,6.0485334,18.42369,pdf_55.txt,2018,fr,Antoine Cornuéjols,Qu'est-ce qu'un bon système d'apprentissage ? La réponse a évolué avec le temps. Et demain?
56,-30.996778,33.49371,pdf_56.txt,2018,fr,"Haithem Ghorbel, Nouha Othman, Rim Faiz",Recommendation-based Keyword Search over Relational Databases
57,-2.3254147,25.694408,pdf_57.txt,2018,fr,Christopher Kermorvant,Reconnaissance et indexation automatique des registres de la chancellerie française (1300-1483)
58,-30.695816,31.767342,pdf_58.txt,2018,fr,"Md Shadman Rafid, Mohammad Mazedul Islam, Md Naimul Hoque, Chowdhury Farhan Ahmed",Reframing for Non-Linear Dataset Shift
59,15.68588,-11.4374485,pdf_59.txt,2018,fr,"Vivien Kraus, Khalid Benabdeslem, Frederic Cherqui",Régression Laplacienne semi-supervisée pour la reconstitution des dates de pose des réseaux d'assainissement
60,10.512467,-10.7270355,pdf_60.txt,2018,fr,"Salma Chaieb, Véronique Delcroix, Ali Ben Mrad, Emmanuelle Grislin-Le Strugeon",Réseau bayésien pour la gestion de l'obsolescence dans une base d'informations en vue de l'évaluation du risque de chute des personnes âgées
61,-19.364819,4.212686,pdf_61.txt,2018,fr,"Roberto Marroquin, Julien Dubois, Christophe Nicolle",Savoir au dela de voir: vision artificielle et raisonnement logique
62,-13.354781,8.650359,pdf_62.txt,2018,fr,"Emna Amdouni, Bernard Gibaud",Sémantique des données d'observation en neuro-imagerie selon un point de vue réaliste
63,-31.922274,34.92717,pdf_63.txt,2018,fr,"Gamze Saygi, Jean-Yves Blaise, Iwona Dudek",Temporal hints in the cultural heritage discourse: what can an ontology of time as it is worded reveal?
64,28.26673,-23.91096,pdf_64.txt,2018,fr,"Aichetou Bouchareb, Marc Boullé, Fabrice Rossi, Fabrice Clérot",Un modèle Bayésien de co-clustering de données mixtes
65,17.65736,14.102985,pdf_65.txt,2018,fr,"Hemza Ficel, Mohamed Ramzi Haddad, Hajer Baazaoui Zghal",Une approche sémantique hybride pour la recommandation des articles d'actualité à large échelle
66,3.2644763,24.296429,pdf_66.txt,2018,fr,"Luciano Gervasoni, Serge Fenet, Peter Sturm",Une méthode pour l'estimation désagrégée de données de population à l'aide de données ouvertes
67,-2.1327777,16.888344,pdf_67.txt,2018,fr,"Tita Kyriacopoulou, Claude Martineau, Cristian Martinez",UNITEX/GRAMLAB: plateforme libre basée sur des lexiques et des grammaires pour le traitement des corpus textuels
68,-8.599795,13.170699,pdf_68.txt,2018,fr,"Thomas Raimbault, Abdellah Sabry, Sonia Djebali",Universal-endpoint.com : une plateforme d'accès simple au Web des Données
69,8.9258995,2.3748226,pdf_69.txt,2018,fr,"Clément Christophe, Julien Velcin, Manel Boumghar",Utilisation de techniques de modélisation thématiques pour la détection de nouveauté dans des flux de données textuelles.
70,-2.59571,-11.179569,pdf_70.txt,2018,fr,"Rabia Azzi, Sylvie Desprès, Jérôme Nobécourt",Visualisation dynamique de connaissances : application aux interactions entre facteurs de risque des maladies cardiovasculaires
71,-30.163328,35.109783,pdf_71.txt,2017,fr,"Ioannis Partalas, Cédric Lopez, Pierre-Alain Avouac, Matthieu Osmuk, Domoina Rabarijaona, Dana Popovici, Frédérique Segond",A Hybrid Approach for Detecting Influencers in Social Media
72,37.002487,-2.8752491,pdf_72.txt,2017,fr,"Lynda Khiali, Dino Ienco, Maguelonne Teisseire",Analyse des dynamiques spatio-temporelles à partir de séries temporelles d'images satellitaires
73,3.9445975,8.692107,pdf_73.txt,2017,fr,"Nicolas Médoc, Mohammad Ghoniem, Mohamed Nadif",Analyse exploratoire de corpus textuels pour le journalisme d'investigation
74,24.876974,-26.784891,pdf_74.txt,2017,fr,"Françoise Fessant, Tarek Benkhelif, Fabrice Clérot",Anonymiser des données multidimensionnelles à l'aide du coclustering
75,25.836887,-26.847107,pdf_75.txt,2017,fr,"Aichetou Bouchareb, Marc Boullé, Fabrice Clérot, Fabrice Rossi",Application du coclustering à l'analyse exploratoire d'une table de données
76,2.1191866,16.316387,pdf_76.txt,2017,fr,"Pierre-René Lhérisson, Fabrice Muhlenbach, Pierre Maret",Application mobile pour l'évaluation d'un algorithme de calcul de distance entre des items musicaux
77,10.672525,-2.7730439,pdf_77.txt,2017,fr,"Gaëtan Caillaut, Guillaume Cleuziou",Apprentissage d'espaces prétopologiques dans un cadre multi-instance pour la structuration de données
78,1.9084759,-0.51579636,pdf_78.txt,2017,fr,"Oussama Ahmia, Nicolas Béchet, Pierre-François Marteau",Apprentissage de structures séquentielles pour l'extraction d'entités et de relations dans des textes d'appels d'offres
79,5.0744586,-10.974888,pdf_79.txt,2017,fr,"Roland Kotto-Kombi, Nicolas Lumineau, Phillipe Lamarre",Approche préventive pour une gestion élastique du traitement parallèle et distribué de flux de données
80,12.735865,-8.393106,pdf_80.txt,2017,fr,"William Raynaut, Chantal Soulé-Dupuy, Nathalie Vallès-Parlangeau",Cadre d'Evaluation pour la Méta Analyse de Données
81,24.979908,-14.417578,pdf_81.txt,2017,fr,"Julien Ah-Pine, Xinyu Wang",Classification ascendante hiérarchique à noyaux et une application aux données textuelles
82,32.05327,-15.214512,pdf_82.txt,2017,fr,"François Meunier, Christophe Marsala, Laurent Castanié, Bruno Conche",Classification d'objets 3D par extraction aléatoire de sous-parties discriminantes pour l'étude du sous-sol en prospection pétrolière
83,24.69277,0.5055582,pdf_83.txt,2017,fr,"Khalil Laghmari, Christophe Marsala, Mohammed Ramdani",Classification multi-labels graduée: Apprendre les relations entre les labels ou limiter la propagation d'erreur ?
84,37.224197,2.6066701,pdf_84.txt,2017,fr,"Ayoub Karine, Abdelmalek Toumi, Ali Khenchaf, Mohammed El Hassouni",Classification parcimonieuse pour l'aide à la reconnaissance de cibles radar
85,27.55284,-18.997,pdf_85.txt,2017,fr,"Aichetou Bouchareb, Marc Boullé, Fabrice Rossi",Co-clustering de données mixtes à base des modèles de mélange
86,20.962337,7.393768,pdf_86.txt,2017,fr,"Florent Domenach, George Portides",Comparaison et Évaluation de Mesures de Similarité entre Concepts d'un Treillis
87,0.5951452,21.934633,pdf_87.txt,2017,fr,"Emmanuelle Claeys, Pierre Gançarski, Myriam Maumy-Bertrand, Hubert Wassner",Conception d'un modèle généraliste pour l'évaluation d'un test A/B
88,-5.025848,-35.65226,pdf_88.txt,2017,fr,"Guillaume Bosc, Jean-François Boulicaut, Chedy Raïssi, Mehdi Kaytoue",Découverte de sous-groupes avec les arbres de recherche de Monte Carlo
89,-7.643364,31.164825,pdf_89.txt,2017,fr,Freddy Lécué,Deep Dive on Smart Cities by Scaling Reasoning and Interpreting the Semantics of IoT
90,15.964858,-20.620203,pdf_90.txt,2017,fr,"Vincent Levorato, Michel Lutz, Matthieu Lagacherie",Défi EGC 2017: Modélisation Cost-Sensitive et Enrichissement de données
91,-3.9480963,-42.857597,pdf_91.txt,2017,fr,"Moditha Hewasinghage, Suela Isaj, Arnaud Giacometti, Arnaud Soulet",Description interactive de l'intérêt de l'utilisateur via l'échantillonnage de motifs
92,38.148273,1.6946288,pdf_92.txt,2017,fr,"Cédric Maigrot, Vincent Claveau, Ewa Kijak",Détection de fausses informations dans les réseaux sociaux : vers des approches multi-modales
93,-33.4406,30.946617,pdf_93.txt,2017,fr,"Wen Zhang, Raja Chiky, Manuel Pozo",Enhanced user-user collaborative filtering recommendation algorithm based on semantic ratings
94,-4.4460588,-18.707565,pdf_94.txt,2017,fr,"Haolin Ren, Marie-Luce Viaud, Guy Melançon",Evolution temporelle de communautés représentatives : mesures et visualisation
95,-0.7061678,18.006216,pdf_95.txt,2017,fr,"Jérémy Vizzini, Cyril Labbé, François Portet",Expression des connaissances en langage naturel : singularité et normalité d'une sélection
96,-13.989025,6.8135567,pdf_96.txt,2017,fr,"Anne Toulet, Emmanuel Roux, Anne-Elisabeth Laques, Eric Delaître, Laurent Demagistri, Isabelle Mougenot",Extraction automatique de paysages en imagerie satellitaire et enrichissement sémantique
97,3.825841,-34.48688,pdf_97.txt,2017,fr,"Yann Dauxais, David Gross-Amblard, Thomas Guyet, André Happe",Extraction de chroniques discriminantes
98,-13.626402,26.879683,pdf_98.txt,2017,fr,"Cédric Lopez, Elena Cabrio, Frédérique Segond",Extraction de relations pour le peuplement d'une base de connaissance à partir de tweets
99,-6.194409,-43.8243,pdf_99.txt,2017,fr,"Zhi Cheng, Frédéric Flouvat, Nazha Selmaoui-Folcher",Extraction des évolutions récurrentes dans un unique graphe dynamique attribué
100,1.1166321,10.209226,pdf_100.txt,2017,fr,"Benjamin Hervy, Matthieu Quantin, Pierre Teissier",Extraction et chaînage supervisés de connaissances d'un corpus d'entretiens en histoire des sciences
101,-12.5659,5.771029,pdf_101.txt,2017,fr,"Harold Vilmart, Jean-Claude Léon, Federico Ulliana",Extraction et Inférence de Connaissances à partir d'Assemblages Mécaniques Définis par une Représentation CAO 3D
102,-3.0422215,-7.724881,pdf_102.txt,2017,fr,"Adrien Dufraux, Benjamin Renoust, Shin’Ichi Satoh",Face2Graph: Base de données graphe et visualisation pour l'annotation d'archives vidéos
103,-4.46128,-3.3794897,pdf_103.txt,2017,fr,"Pierrick Bruneau, Olivier Parisot, Thomas Tamisier",Faciliter les contributions personnelles pour préserver la mémoire des événements historiques
104,-9.358423,12.763179,pdf_104.txt,2017,fr,"Maxime Lefrançois, Antoine Zimmermann, Noorani Bakerally",Génération de RDF à partir de sources de données aux formats hétérogènes
105,4.7195344,-6.5900335,pdf_105.txt,2017,fr,"Badre Belabbess, Jérémy Lhez, Olivier Curé",Gestion de Connaissances en Temps Réel depuis des Flux Massifs de Données et Apprentissage Automatique
106,1.6893442,-2.3525572,pdf_106.txt,2017,fr,Maxime Lefrançois,Interopérabilité sémantique libérale pour les services et les objets
107,24.661837,-13.258383,pdf_107.txt,2017,fr,"Brieuc Conan-Guez, Alain Gély, Lydia Boudjeloud-Assala, Alexandre Blansché",K-Spectral Centroïd pour des données massives
108,-30.466183,29.726301,pdf_108.txt,2017,fr,"Mohamed Guendouz, Abdelmalek Amine, Reda Mohamed Hamou",Machine Learning Based Classification of Android Apps through Text Features
109,-23.114964,28.245115,pdf_109.txt,2017,fr,Claudia d’Amato,Machine Learning for the Semantic Web: filling the gaps in Ontology Mining
110,13.115185,20.26088,pdf_110.txt,2017,fr,"Benjamin Costé, Cyril Ray, Gouenou Coatrieux",Mesure de la confiance dans les systèmes d'information : application aux données de navires
111,19.990051,6.9187217,pdf_111.txt,2017,fr,Florent Domenach,Mesure de Similarité entre Treillis Basée sur des Correspondances Explicites
112,1.5351835,18.097208,pdf_112.txt,2017,fr,"Hippolyte Léger, Dominique Bouthinon, Mustapha Lebbah, Hanane Azzag",Nouveau modèle pour un passage à l'échelle de la 0-subsomption
113,5.097743,-15.74871,pdf_113.txt,2017,fr,"Mohamed Boussahoua, Omar Boussaid",Optimisation des performances dans les entrepôts de données NoSQL en colonnes
114,-6.5143647,24.223516,pdf_114.txt,2017,fr,"Damien Leprovost, Marie-Christine Jaulent",Pharmacovigilance du Web Social par une approche fondée sur les bases de connaissances du Web Sémantique
115,-26.375172,24.558277,pdf_115.txt,2017,fr,"Bruno Pinaud, Oana Andrei, Maribel Fernández, Hélène Kirchner, Guy Melançon, Jason Vallet",PORGY : a Visual Analytics Platform for System Modelling and Analysis Based on Graph Rewriting
116,15.845286,-20.52114,pdf_116.txt,2017,fr,"Yelen Per, Kevin Dalleau, Malika Smail-Tabbone",Prédiction de défauts dans les arbres du parc végétal Grenoblois et préconisations pour les futures plantations
117,12.513023,-15.860404,pdf_117.txt,2017,fr,"Alexandre Blansché, Dylan Da Conceicao, Dylan Koby",Prédiction du montant levé lors d'une campagne de financement participatif par la méthode des plus proches voisins
118,10.401156,-11.530096,pdf_118.txt,2017,fr,"Jérémy Roos, Stéphane Bonnevay, Gérald Gavin",Prévision à court terme des flux de voyageurs du réseau ferré urbain : une approche par les réseaux bayésiens dynamiques
119,29.867554,-9.237205,pdf_119.txt,2017,fr,"Adnan El Moussawi, Philippe De Guis, Arnaud Giacometti, Nicolas Labroche, Arnaud Soulet",Prototype de clustering exploratoire pour l'aide à la segmentation des clients
120,2.294928,16.286058,pdf_120.txt,2017,fr,"Pierre-René Lhérisson, Fabrice Muhlenbach, Pierre Maret",Recommandations et prédictions de préférences basées sur la combinaison de données sémantiques et de folksonomie
121,3.935577,1.2106428,pdf_121.txt,2017,fr,"Gildas Tagny Ngompé, Sébastien Harispe, Guillaume Zambrano, Jacky Montmain, Stéphane Mussard",Reconnaissance de sections et d'entités dans les décisions de justice : application des modèles probabilistes HMM et CRF
122,36.086403,2.762281,pdf_122.txt,2017,fr,"Olfa Allani, Nedra Mellouli, Hajer Baazaoui , Herman Akdag",Sélection ciblée des descripteurs visuels pour la recherche d'images: une approche basée sur les règles d'association
123,24.646868,-0.57623875,pdf_123.txt,2017,fr,"Sènami C Fréjus Ahomagnon, Nicolas Voisine, Marc Boullé",Sélection et transformation de variables pour la classification Multi-Label par une approche MDL
124,28.453598,-8.287685,pdf_124.txt,2017,fr,"Ibrahim Louhi, Lydia Boudjeloud-Assala, Thomas Tamisier",Subspace Clustering et Visualisation des Flux de Données
125,-6.563425,33.150738,pdf_125.txt,2017,fr,"Erick Stattner, Martine Collard",Suivi de l'évolution de Clusters de Liens dans des Réseaux Sociaux Dynamiques
126,-9.450031,12.333205,pdf_126.txt,2017,fr,"Maxime Lefrançois, Antoine Zimmermann",Support uniforme de types de données personnalisés dans RDF et SPARQL
127,33.75158,-1.2400141,pdf_127.txt,2017,fr,"Andrés Troya-Galvis, Pierre Gançarski, Isabelle Mougenot, Laure Berti-Equille",Sur l'évaluation et l'élaboration d'un jeu de données de référence de bonne qualité en télédétection
128,28.506739,-16.314661,pdf_128.txt,2017,fr,"Oumaima Alaoui Ismaili, Vincent Lemaire, Antoine Cornuéjols",Un critère d'évaluation pour les K-moyennes prédictives
129,-2.9909627,-19.260424,pdf_129.txt,2017,fr,"Oualid Benyahia, Christine Largeron, Baptiste Jeudy, Osmar R. Zaïane",Un générateur de réseaux dynamiques attribués avec structure communautaire
130,20.307898,15.374586,pdf_130.txt,2017,fr,"Jean-Benoît Griesner, Talel Abdesssalem, Hubert Naacke",Un Modèle de Factorisation de Poisson pour la Recommandation de Points d'Intérêt
131,-4.0249405,-40.258286,pdf_131.txt,2017,fr,"Jerry Lonlac, Yannick Miras, Aude Beauger, Marie Pailloux, Jean-Luc Peiry , Engelbert Mephu Nguifo",Une Approche d'Extraction de Motifs Graduels (Fermés) Fréquents Sous Contrainte de la Temporalité
132,-6.8952646,25.323828,pdf_132.txt,2017,fr,"Didier Henry, Erick Stattner, Martine Collard",Une approche innovante pour la compréhension des comportements de diffusion : personnalité et neutralité
133,-16.980547,-29.587261,pdf_133.txt,2017,fr,"Abdelhamid Boudane, Said Jabbour, Lakhdar Sais, Yakoub Salhi",Une approche logique pour la fouille de règles d'association
134,-1.6941105,24.129827,pdf_134.txt,2017,fr,Dominique Cardon,Une approche sociologique de la place des calculs dans les mondes numériques
135,1.8914171,-9.11189,pdf_135.txt,2017,fr,"Hosna Ouni, Arnaud Martin, Laetitia Gros, Mouloud Kharoune, Zoltan Miklos",Une mesure d'expertise pour le crowdsourcing
136,-3.068949,-18.002348,pdf_136.txt,2017,fr,"Nicolas Dugué, Jean-Charles Lamirel",Une métrique de sélection de variables appliquée à la centralité et à la détection des rôles communautaires
137,-13.113237,28.122957,pdf_137.txt,2017,fr,"Noureddine Azzouza, Karima Akli-Astouati, Samy Ait-Bachir, Amira Oussalah",Une plateforme d'analyse d'opinions en temps réel sur Twitter avec recommandation
138,6.305706,7.5392704,pdf_138.txt,2017,fr,"Christophe Brouard, Christian Pomot",Veille d'Information sur le Web avec Re-Watch
139,13.1302805,-21.658653,pdf_139.txt,2017,fr,"Olivier Parisot, Thomas Tamisier",Vers un échantillonnage de flux de données transformé
140,-16.154034,6.5476665,pdf_140.txt,2017,fr,"Maisa Cristina Duarte, Pierre Maret",Vers une instance française de NELL : chaîne TLN multilingue et modélisation d'ontologie
141,23.663555,0.016008629,pdf_141.txt,2017,fr,"Franck Meyer, Sylvie Tricot, Pascale Kuntz, Wissam Siblini",VIPE : un outil interactif de classification multilabel de messages courts
142,-24.58734,32.2834,pdf_142.txt,2017,fr,Mounia Lalmas,"“Engage moi”: From retrieval effectiveness, user satisfaction to user engagement"
143,-31.688122,33.450863,pdf_143.txt,2016,fr,"Nouha Othman, Rim Faiz",A Relevant Passage Retrieval and Re-ranking Approach for Open-Domain Question Answering
144,-20.648792,12.220472,pdf_144.txt,2016,fr,Julio Cesar Dos Reis,Adaptation des Mappings entre Systèmes d'Organisation de la Connaissance du domaine Biomédical
145,-9.193391,17.893707,pdf_145.txt,2016,fr,"Younes Abid, Abdessamad Imine, Amedeo Napoli, Chedy Raïssi, Marc Rigolot, Michaël Rusinowitch",Analyse d'activité et exposition de la vie privée sur les médias sociaux
146,-31.953602,26.51781,pdf_146.txt,2016,fr,"Bruno Guerraz, Marc Boullé, Dominique Gay, Vincent Lemaire, Fabrice Clérot",Analyse exploratoire par k-Coclustering avec Khiops CoViz
