,word,freq
0,applications,28
1,similarité,12
2,information,11
3,utilisées,10
4,utilisateur,9
5,utilisateurs,9
6,application,9
7,extraction,8
8,connaissances,8
9,université,7
10,interprétation,7
11,métriques,7
12,pervasifs,6
13,contenant,5
14,comportement,4
15,attributs,4
16,automatiser,4
17,représente,4
18,nbrconcepts,4
19,proposition,3
20,constitue,3
21,relations,3
22,transport,3
23,diagramme,3
24,conceptuelle,3
25,pervasive,3
26,ubiquitous,3
27,knowledge,3
28,présentons,2
29,contextuelles,2
