,word,freq
0,connaissances,130
1,données,47
2,gestion,35
3,connaissance,31
4,solution,28
5,méthode,24
6,gestionnaire,23
7,articles,21
8,connaissants,21
9,peuvent,20
10,entreprise,18
11,capitalisation,17
12,beaucoup,17
13,article,16
14,lorsque,15
15,partage,14
16,possible,13
17,mémoire,12
18,apprenants,12
19,validation,12
20,exemple,11
21,représentations,11
22,stockage,11
23,stratégie,11
24,éléments,11
25,ArdansSas,10
26,Structuration,10
27,solutions,10
28,technique,10
29,projets,10
