,word,freq
0,opinions,12
1,twitter,5
2,opinion,5
3,plateforme,4
4,données,4
5,valeurs,4
6,analyse,3
7,recommandation,3
8,analysis,3
9,visualisation,3
10,dictionnaire,3
11,émoticônes,3
12,correction,3
13,représentations,3
14,oussalah,2
15,propose,2
16,plusieurs,2
17,polarité,2
18,intensité,2
19,transmettre,2
20,système,2
21,lexicale,2
22,étiquettes,2
23,modules,2
24,graphiques,2
25,précédemment,2
26,utilisateur,2
27,dynamiques,2
28,keyword,2
29,noureddine,1
