,word,freq
0,données,37
1,clustering,28
2,analyse,20
3,clusters,14
4,cluster,14
5,exploration,11
6,résultats,11
7,prototype,10
8,attributs,10
9,construction,8
10,interactive,7
11,exploratoire,6
12,segmentation,6
13,clients,6
14,vendeurs,6
15,moussawi,5
16,kalidea,5
17,profils,5
18,analyser,5
19,utilisateur,5
20,méthode,5
21,exemple,5
22,fouille,5
23,fonctionnalités,5
24,correspond,5
25,permettent,4
26,ensemble,4
27,ensembles,4
28,préférences,4
29,qualité,4
