,word,freq
0,clustering,72
1,attributs,48
2,dimensions,37
3,distance,36
4,préférences,36
5,données,36
6,utilisateur,29
7,matrice,27
8,clusters,24
9,approche,21
10,fonction,21
11,objectif,19
12,apprentissage,16
13,contraintes,15
14,analyse,14
15,utilisateurs,14
16,algorithme,13
17,cluster,13
18,partition,10
19,méthodes,9
20,pertinents,9
21,travaux,9
22,résultats,9
23,divergence,9
24,ensemble,8
25,pondération,8
26,solution,8
27,dimension,8
28,centres,8
29,différents,7
