,word,freq
0,recherche,45
1,structure,23
2,requête,19
3,candidates,14
4,analyse,13
5,dissimilarité,13
6,échelle,12
7,descripteurs,12
8,contextuelle,12
9,précision,12
10,propres,12
11,méthode,11
12,algorithme,11
13,données,10
14,visuels,10
15,régularisation,10
16,voisinage,9
17,matrice,9
18,qualité,9
19,représentation,9
20,section,9
21,proches,9
22,mémoire,8
23,intérêt,8
24,tableau,8
25,stewénius,8
26,clusters,8
27,formule,8
28,calculer,8
29,pertinentes,8
