,word,freq
0,outliers,30
1,groupes,25
2,données,22
3,outlier,13
4,simulée,12
5,apprentissage,11
6,cellule,10
7,détection,9
8,méthode,9
9,approche,9
10,cluster,9
11,clustering,9
12,paramètre,8
13,densité,7
14,résultats,7
15,ensemble,7
16,valeurs,7
17,référents,7
18,fonction,6
19,topologiques,5
20,représente,5
21,changement,5
22,utilisé,5
23,proposons,4
24,particularité,4
25,observation,4
26,consiste,4
27,organisatrices,4
28,cellules,4
29,vecteur,4
