,word,freq
0,classes,8
1,munteanu,6
2,équivalence,6
3,réseaux,5
4,graphes,5
5,apprentissage,5
6,bayésiens,4
7,recherche,4
8,exécution,4
9,algorithme,4
10,chaînés,3
11,maximaux,3
12,algorithmes,3
13,structures,3
14,essentiels,2
15,considérablement,2
16,bénéfiques,2
17,efficacité,2
18,complexité,2
19,conceptuelle,2
20,opérations,2
21,transformation,2
22,microsoft,1
23,docapprentissage,1
24,mohamed,1
25,adresse,1
26,postale,1
27,complète,1
28,docteurs,1
29,calmette,1
