,word,freq
0,class,81
1,recouvr,59
2,algorithm,48
3,centr,45
4,criter,39
5,objet,37
6,classif,33
7,moyen,32
8,recherch,29
9,ensembl,26
10,affect,25
11,méthod,24
12,partit,23
13,chaqu,21
14,approch,18
15,docu,18
16,autr,16
17,clustering,15
18,solut,15
19,propos,15
20,évalu,15
21,extens,13
22,correspond,13
23,alor,12
24,possibl,11
25,défin,11
26,catégor,11
27,domain,10
28,consist,10
29,organis,10
