,word,freq
0,repaminer,27
1,données,26
2,ensemble,24
3,récursifs,21
4,support,17
5,fréquents,16
6,algorithme,14
7,récursif,14
8,extraction,11
9,itemsets,11
10,hiérarchique,10
11,rpgraph,10
12,séquences,9
13,agrégation,9
14,ascendante,8
15,évènements,8
16,blanchard,8
17,séquentielles,7
18,extraire,7
19,patterns,7
20,transactionnelles,6
21,approche,6
22,agglomératif,6
23,discours,6
24,méthode,5
25,intelligible,5
26,dendrogrammes,5
27,candidats,5
28,discovery,5
29,représentatif,4
