,word,freq
0,cellulaire,11
1,induction,8
2,ensemble,7
3,apprentissage,6
4,celfact,6
5,classification,5
6,courriel,5
7,cellular,5
8,représentation,5
9,courriels,4
10,beldjilali,4
11,considérée,4
12,celrule,4
13,approche,3
14,filtrage,3
15,automate,3
16,booléen,3
17,optimisation,3
18,système,3
19,cellules,3
20,transition,3
21,inférence,3
22,sélection,3
23,vectorielle,3
24,représenté,3
25,machine,2
26,première,2
27,symbolique,2
28,pendant,2
29,nouveau,2
