,word,freq
0,analyse,28
1,thématiques,24
2,données,24
3,fréquents,22
4,extraction,22
5,modeling,21
6,techniques,17
7,ensemble,16
8,papiers,15
9,section,13
10,transactions,13
11,biparti,11
12,support,11
13,relations,10
14,fréquentes,9
15,fouille,9
16,extraits,9
17,exemple,9
18,diagramme,8
19,résumés,8
20,résultats,8
21,utilisation,7
22,notamment,7
23,similarité,7
24,représentation,7
25,évidence,6
26,conférence,6
27,également,6
28,mesures,6
29,algorithme,6
