,word,freq
0,données,42
1,treemaps,32
2,hiérarchique,27
3,topologique,25
4,classification,23
5,cellule,20
6,treemap,20
7,fonction,19
8,algorithme,13
9,résultats,12
10,voisinage,12
11,représente,10
12,clustering,10
13,ensemble,9
14,visualisation,9
15,manière,9
16,associé,9
17,organisation,9
18,approche,8
19,minimisation,8
20,information,7
21,plusieurs,7
22,également,7
23,fournit,7
24,obtenus,7
25,article,6
26,méthode,6
27,partition,6
28,méthodes,6
29,différentes,6
