,word,freq
0,fermeture,27
1,association,25
2,ensemble,25
3,confiance,21
4,dissimilarité,18
5,opérateur,16
6,faiblement,10
7,ensembles,8
8,contexte,7
9,ailleurs,7
10,duquenne,7
11,correspondant,6
12,hiérarchique,6
13,associée,6
14,luxenburger,6
15,critique,6
16,strictement,5
17,générées,5
18,opérateurs,4
19,familles,4
20,isolation,4
21,attributs,4
22,prémisse,4
23,possèdent,4
24,certaine,3
25,hiérarchie,3
26,conséquent,3
27,contient,3
28,implications,3
29,mutuelle,3
