,word,freq
0,utilisateur,30
1,visualisations,24
2,assistant,21
3,visualisation,18
4,attributs,17
5,attribut,16
6,paramétrage,15
7,visuelle,11
8,utilisateurs,11
9,interface,9
10,objectifs,8
11,appariement,8
12,connaissances,7
13,paramétrages,7
14,ensemble,7
15,consiste,7
16,processus,6
17,algorithme,6
18,importance,6
19,génétique,5
20,interactif,5
21,deuxième,5
22,résultats,5
23,possible,5
24,interactive,5
25,guettala,4
26,systèmes,4
27,exploration,4
28,mackinlay,4
29,représenter,4
