,word,freq
0,documents,23
1,document,21
2,agrégation,19
3,similarités,13
4,représentation,12
5,fonctions,12
6,résultats,12
7,fonction,11
8,similarité,9
9,propriétés,9
10,information,7
11,recherche,6
12,powerscalar,6
13,mineures,6
14,conference,6
15,certaines,5
16,ensemble,5
17,comparaison,5
18,retrieval,5
19,représentations,4
20,plusieurs,4
21,classique,4
22,vectoriel,4
23,proximité,4
24,propriété,4
25,systèmes,4
26,international,4
27,nécessite,3
28,évaluons,3
29,rapportées,3
