,word,freq
0,rappel,89
1,précis,85
2,indic,69
3,comprom,62
4,courb,57
5,perform,52
6,espac,51
7,algorithm,32
8,représent,29
9,mesur,21
10,meilleur,19
11,figur,15
12,lign,15
13,jaccard,13
14,kulczynsk,12
15,hanczar,11
16,utilis,11
17,ensembl,11
18,biclust,11
19,nadif,10
20,cibl,10
21,exempl,10
22,optimal,10
23,autr,9
24,folk,9
25,taill,9
26,évalu,8
27,import,8
28,rapport,8
29,analys,8
