,word,freq
0,définit,7
1,sigl,6
2,regroup,4
3,logiciel,4
4,scienc,3
5,viv,3
6,mesur,3
7,automat,3
8,appliqu,2
9,présent,2
10,lexical,2
11,approch,2
12,exploit,2
13,okazak,2
14,ananiadou,2
15,notr,2
16,prox,2
17,maedch,2
18,staab,2
19,distanc,2
20,édit,2
21,insert,2
22,autr,2
23,occluden,2
24,égal,2
25,utilis,2
26,term,2
27,ontolog,2
28,recognit,2
29,actes_non_num,1
