,word,freq
0,clustering,58
1,clusterings,23
2,clusters,20
3,projection,20
4,dimension,17
5,résultats,16
6,projections,14
7,algorithme,14
8,distance,9
9,méthodes,8
10,ensembles,8
11,individuels,8
12,complexité,8
13,information,8
14,accumulation,7
15,plusieurs,7
16,différents,7
17,direction,7
18,distances,7
19,akodjènou,6
20,recherche,6
21,mutuelle,6
22,algorithmes,5
23,différentes,5
24,critères,5
25,normalisée,5
26,international,5
27,conference,5
28,partielles,4
29,consiste,4
