,word,freq
0,context,23
1,évalu,22
2,cohérent,19
3,ressourc,17
4,ensembl,16
5,référent,16
6,triplet,15
7,ajout,13
8,méthod,12
9,notr,12
10,ontolog,11
11,autr,11
12,utilis,11
13,compar,11
14,candidat,10
15,dbpedi,10
16,mis,10
17,approch,9
18,similair,9
19,suppress,9
20,similarity,9
21,modif,8
22,définit,8
23,docu,8
24,appel,8
25,graph,7
26,représent,7
27,commun,7
28,initial,7
29,sémant,6
