,word,freq
0,1,101
1,criter,94
2,dan,55
3,nς,34
4,linéair,33
5,réseau,32
6,modularis,31
7,xii,27
8,φ,27
9,relationnel,26
10,équilibr,26
11,aii,26
12,0,26
13,nombr,26
14,résolu,25
15,graph,25
16,graphiqu,25
17,limit,24
18,marcotorchino,24
19,2,24
20,2m,20
21,fonction,19
22,model,19
23,propriet,18
24,modular,17
25,cond,16
26,césped,16
27,noeud,16
28,σn,16
29,2013,16
