,word,freq
0,motif,57
1,ensembl,52
2,mesur,17
3,intérêt,16
4,appliqu,13
5,séquentiel,10
6,représent,10
7,résultat,9
8,visualis,9
9,figur,9
10,manipul,8
11,interact,8
12,utilis,8
13,fouill,7
14,regl,7
15,associ,7
16,compar,7
17,premi,7
18,itemset,7
19,montpelli,6
20,himiko,6
21,statist,6
22,franc,5
23,extract,5
24,connaiss,5
25,comm,5
26,expert,5
27,outil,5
28,suiv,5
29,correspond,5
