,word,freq
0,thématique,55
1,texte,43
2,phrase,43
3,phrases,35
4,corpus,35
5,segmentation,33
6,distance,32
7,taille,26
8,cette,25
9,entre,23
10,calcul,21
11,méthodes,21
12,souple,20
13,vecteurs,19
14,termes,19
15,segment,19
16,segments,18
17,transition,17
18,comme,17
19,fscore,16
20,méthode,15
21,chauché,14
22,avons,14
23,résultats,13
24,rappel,13
25,précision,13
26,structure,13
27,partir,12
28,sémantique,12
29,centroïde,12
