,word,freq
0,utilisateurs,42
1,graphe,40
2,sociaux,34
3,capitalistes,31
4,twitter,26
5,spammeurs,25
6,ghosh,15
7,détectés,13
8,ratio,13
9,relations,12
10,social,11
11,degré,11
12,mesures,10
13,données,10
14,comme,10
15,entrant,10
16,ainsi,9
17,entre,9
18,liste,9
19,graphes,8
20,sommets,8
21,followers,8
22,utilisateur,8
23,algorithmes,8
24,avons,8
25,indice,8
26,article,7
27,notre,7
28,méthode,7
29,plusieurs,7
