,word,freq
0,diffusion,49
1,information,31
2,modèle,18
3,twitter,16
4,chaque,13
5,utilisateur,13
6,réseaux,10
7,utilisateurs,10
8,apprentissage,9
9,notre,9
10,probabilités,9
11,graphe,9
12,régression,9
13,modèles,8
14,sociale,8
15,perceptron,8
16,approche,7
17,prédiction,7
18,temporelle,7
19,réseau,7
20,communauté,7
21,entre,7
22,attributs,7
23,dimensions,7
24,social,7
25,activité,7
26,bayésienne,7
27,logistique,7
28,objectif,6
29,prédire,6
