,word,freq
0,variables,67
1,données,52
2,partitionnement,35
3,clustering,34
4,blocs,30
5,pondération,25
6,carte,21
7,bases,20
8,approche,17
9,observations,17
10,topologique,16
11,chaque,16
12,approches,16
13,cette,16
14,modèle,14
15,fonction,14
16,lignes,14
17,matrice,14
18,avons,14
19,ensemble,13
20,colonnes,13
21,algorithme,13
22,utilisant,13
23,cellule,13
24,cancer,12
25,simulé,12
26,feature,11
27,taille,11
28,chaibi,10
29,méthodes,10
