,word,freq
0,topic,108
1,motif,53
2,analys,32
3,fréquent,32
4,anné,26
5,thémat,25
6,nombr,25
7,graph,24
8,extract,22
9,papi,22
10,modeling,21
11,techniqu,21
12,ensembl,19
13,utilis,16
14,mesur,16
15,relat,15
16,transact,15
17,représent,14
18,comm,13
19,ains,12
20,model,12
21,résum,11
22,bipart,11
23,associ,11
24,support,11
25,fouill,10
26,extrait,10
27,auss,9
28,exempl,9
29,algorithm,9
