,word,freq
0,label,60
1,classifieur,45
2,relat,32
3,ensembl,18
4,dépend,17
5,chaqu,16
6,approch,16
7,mesur,14
8,classif,13
9,apprendr,12
10,structur,12
11,attribut,12
12,mult,11
13,erreur,11
14,propag,10
15,prédict,10
16,figur,10
17,laghmar,8
18,degr,8
19,apparten,8
20,étap,8
21,bela,8
22,apprentissag,7
23,propos,7
24,descript,7
25,hamming,7
26,limit,6
27,résultat,6
28,joined,6
29,marsal,5
