,word,freq
0,données,36
1,tanagra,20
2,logiciel,15
3,variables,10
4,algorithmes,8
5,méthodes,8
6,logiciels,8
7,apprentissage,8
8,source,7
9,fouille,7
10,forme,7
11,possible,7
12,traitements,7
13,ricco,6
14,architecture,6
15,chercheurs,6
16,outils,6
17,mémoire,6
18,recherche,5
19,mining,5
20,programmation,5
21,diagramme,5
22,langage,5
23,traitement,5
24,depuis,5
25,notre,5
26,lyon2,4
27,accessible,4
28,interface,4
29,expérimentations,4
