,word,freq
0,thématiques,31
1,système,19
2,twitter,17
3,populaires,13
4,temps,11
5,données,10
6,graphe,9
7,guille,8
8,messages,8
9,google,7
10,termes,7
11,liste,7
12,détection,6
13,identifier,6
14,utilisateur,6
15,tweets,6
16,favre,5
17,popularité,5
18,méthodes,5
19,dynamiques,5
20,méthode,5
21,traitement,5
22,chaque,5
23,information,4
24,évènements,4
25,utilisateurs,4
26,leskovec,4
27,démonstration,4
28,frise,4
29,figure,4
