,word,freq
0,données,39
1,délestage,16
2,traitement,14
3,système,13
4,tuples,13
5,erreur,13
6,échantillonnage,11
7,qualité,10
8,stream,10
9,temps,10
10,charge,9
11,hoeffding,9
12,tuple,9
13,entre,8
14,mécanisme,8
15,inégalité,8
16,borne,8
17,cellule,8
18,gestion,7
19,structure,7
20,system,7
21,réduction,6
22,cellules,6
23,moyenne,6
24,section,6
25,résultat,6
26,babcock,6
27,notons,6
28,mesures,6
29,buffer,6
