,word,freq
0,propriétés,30
1,moteur,27
2,connaissances,25
3,questions,23
4,réponses,20
5,données,18
6,sujets,17
7,propriété,16
8,wikipedia,15
9,cette,13
10,triplets,13
11,range,12
12,partir,11
13,dbpedia,11
14,recherche,10
15,classes,10
16,domain,10
17,requête,9
18,question,9
19,valeur,9
20,classe,9
21,entités,8
22,requêtes,8
23,réponse,8
24,permis,7
25,répondre,7
26,nouvelles,7
27,comme,7
28,oracle,7
29,aussi,7
