,word,freq
0,analyse,6
1,concepts,6
2,université,6
3,réseaux,5
4,missaoui,4
5,recherche,4
6,sociaux,3
7,formelle,3
8,rokia,3
9,extraction,3
10,plusieurs,3
11,informatique,3
12,données,3
13,quelques,3
14,laboratoire,3
15,canada,3
16,québec,2
17,outaouais,2
18,connaissance,2
19,comme,2
20,cette,2
21,partir,2
22,réseau,2
23,montréal,2
24,professeur,2
25,pendant,2
26,fouille,2
27,entreposage,2
28,résumé,1
29,formalisme,1
