,word,freq
0,séquences,42
1,modèle,38
2,outliers,35
3,arbre,35
4,critère,31
5,information,27
6,inégalité,26
7,anomalies,21
8,seuil,20
9,données,18
10,cette,18
11,similarité,17
12,mesure,16
13,bornes,16
14,alors,15
15,séquence,15
16,chaque,15
17,bennett,15
18,détection,14
19,markov,14
20,approche,14
21,notre,14
22,comme,14
23,résultats,14
24,bases,13
25,élagage,13
26,taille,13
27,avons,13
28,atypiques,12
29,ordre,12
