,word,freq
0,clusters,73
1,données,72
2,courbes,56
3,clustering,49
4,nombre,40
5,points,39
6,méthode,30
7,modèle,29
8,distribution,26
9,fonctionnelles,25
10,cluster,24
11,intervalles,19
12,variables,18
13,courbe,18
14,consommation,18
15,distributions,17
16,chaque,16
17,ensemble,16
18,hiérarchique,14
19,utilisant,14
20,approche,14
21,paramètres,14
22,boullé,13
23,fusion,13
24,grille,12
25,mesure,12
26,critère,12
27,électrique,12
28,paramétrique,11
29,traitement,10
