,word,freq
0,classification,55
1,objets,51
2,parties,42
3,méthode,28
4,distance,20
5,ensemble,18
6,discriminantes,17
7,calcul,17
8,descripteurs,16
9,surfaces,15
10,données,15
11,descripteur,15
12,nombre,15
13,chaque,14
14,extraits,14
15,résultats,13
16,attributs,13
17,séries,13
18,extraction,12
19,méthodes,12
20,apprentissage,12
21,shapelets,11
22,classes,11
23,temporelles,11
24,éléments,10
25,surface,10
26,tailles,10
27,supervisée,9
28,comparaison,9
29,permet,8
