,word,freq
0,algorithme,39
1,classes,38
2,ensemble,33
3,classification,30
4,neurones,26
5,cartes,23
6,données,23
7,recouvrante,22
8,modèle,19
9,fonction,18
10,chaque,18
11,grille,18
12,recouvrantes,17
13,nombre,16
14,exemple,16
15,variante,15
16,évaluation,14
17,classe,14
18,gagnant,13
19,topologiques,12
20,cleuziou,12
21,modèles,12
22,énergie,11
23,recouvrements,11
24,neurone,11
25,heskes,11
26,construction,10
27,individus,10
28,cohérence,9
29,version,9
