,word,freq
0,sommets,39
1,ensemble,23
2,graphes,20
3,attributs,19
4,motifs,15
5,graphe,13
6,algorithme,13
7,analyse,12
8,résolution,11
9,mining,11
10,approche,10
11,arêtes,10
12,valeurs,10
13,collection,10
14,condition,10
15,données,9
16,homogènes,9
17,images,9
18,séquence,9
19,temporelle,9
20,connexe,9
21,chaque,9
22,mougel,8
23,proposons,7
24,homogène,7
25,permet,7
26,existe,6
27,graphs,6
28,plusieurs,5
29,évolution,5
