,word,freq
0,apprenant,38
1,apprenants,33
2,leaders,19
3,recommandation,18
4,leader,12
5,système,9
6,informations,6
7,question,6
8,risque,6
9,difficulté,6
10,profil,5
11,information,5
12,données,5
13,nombre,5
14,personnelle,5
15,processus,4
16,échange,4
17,recommander,4
18,fonction,4
19,recommandé,4
20,voisinage,4
21,algorithme,4
22,ensemble,4
23,fenêtre,4
24,learners,4
25,personnalisation,3
26,bouzayane,3
27,massive,3
28,online,3
29,apprentissage,3
