,word,freq
0,argument,17
1,connaissances,14
2,approche,13
3,récepteur,13
4,règles,11
5,décideurs,10
6,initiateur,10
7,conflits,9
8,argumentative,8
9,contre,8
10,decision,8
11,qualité,7
12,approximation,7
13,ensemble,7
14,bouzayane,6
15,décideur,6
16,processus,5
17,knowledge,5
18,classification,4
19,multicritères,4
20,cruciales,4
21,résolution,4
22,évaluation,4
23,argumentatif,4
24,rejette,4
25,critères,4
26,nouvelle,4
27,initiale,4
28,amélioration,4
29,france,3
