,word,freq
0,méthodes,8
1,système,8
2,modèles,7
3,statistiques,5
4,thermique,5
5,réseau,5
6,thermiques,4
7,éléments,4
8,toutefois,4
9,paramètres,4
10,température,4
11,thermal,4
12,linéaire,4
13,réseaux,4
14,compacts,3
15,solution,3
16,souvent,3
17,utilisée,3
18,simulation,3
19,compact,3
20,identification,3
21,différents,3
22,modèle,3
23,neurones,3
24,mallet,2
25,domaine,2
26,calcul,2
27,équivalent,2
28,doivent,2
29,ajustés,2
