,word,freq
0,graph,182
1,réaction,127
2,partiel,51
3,ensembl,45
4,fréquenc,36
5,fouill,33
6,réactionnel,31
7,motif,28
8,schem,28
9,figur,28
10,représent,27
11,algorithm,24
12,atom,22
13,posit,21
14,molécul,20
15,négat,20
16,chimiqu,19
17,comm,19
18,exempl,19
19,réactif,18
20,arêt,17
21,fréquent,15
22,liaison,15
23,sommet,15
24,criter,15
25,nouvel,14
26,méthod,14
27,recherch,14
28,associ,14
29,produit,13
