,word,freq
0,ontolog,14
1,financi,8
2,oper,7
3,développ,6
4,mgdis,6
5,polit,6
6,inform,6
7,expert,6
8,méthodolog,5
9,acteur,5
10,gestion,4
11,object,4
12,knowledg,4
13,domain,4
14,appliqu,4
15,utilis,4
16,progiciel,3
17,collect,3
18,territorial,3
19,despagn,3
20,burg,3
21,public,3
22,programm,3
23,direct,3
24,term,3
25,commun,3
26,entretien,3
27,decis,3
28,manag,3
29,introduct,2
