,word,freq
0,ontolog,54
1,résolu,29
2,domain,20
3,concept,18
4,processus,13
5,strat,12
6,conceptuel,11
7,model,11
8,connaiss,10
9,modélis,10
10,propos,10
11,patron,10
12,architectur,9
13,expérient,9
14,solut,9
15,multicouch,8
16,univers,8
17,géner,8
18,argument,8
19,représent,8
20,ingénier,8
21,mixt,7
22,cadr,6
23,organisationnel,6
24,téléolog,6
25,class,6
26,dimens,6
27,object,6
28,matt,6
29,thes,6
