,word,freq
0,terrain,44
1,figure,39
2,images,39
3,points,32
4,erreurs,26
5,modèle,24
6,qualité,24
7,paramètres,22
8,numérique,21
9,corrélation,21
10,rapport,21
11,relief,20
12,orientation,20
13,aérotriangulation,19
14,lentille,18
15,restitution,17
16,vecteur,17
17,données,17
18,chaque,14
19,couple,14
20,erreur,14
21,extraction,13
22,jacome,13
23,précision,13
24,photos,13
25,position,13
26,appareil,13
27,coordonnées,13
28,terrestre,12
29,distance,12
