,word,freq
0,données,32
1,cellule,30
2,markov,26
3,classe,23
4,cellules,22
5,classes,16
6,courbe,15
7,segments,15
8,information,15
9,structures,14
10,chaînes,14
11,figure,14
12,spatiales,13
13,orientation,13
14,nombre,13
15,spatiale,12
16,chemin,11
17,hilbert,11
18,paysages,11
19,classification,11
20,différents,10
21,transitions,10
22,espace,9
23,découpe,9
24,exemple,9
25,différentes,9
26,points,9
27,paysage,8
28,ensuite,8
29,caractériser,8
