,word,freq
0,dan,55
1,relationnel,32
2,markov,29
3,logiqu,29
4,model,26
5,caractérist,20
6,utilis,19
7,class,19
8,comm,18
9,1,18
10,chaqu,18
11,2,18
12,relat,17
13,ensembl,17
14,annot,16
15,citat,16
16,svm,16
17,3,16
18,mln,16
19,jeton,15
20,tâch,14
21,formul,14
22,docu,13
23,mond,13
24,prédicat,13
25,résultat,12
26,grand,12
27,objet,11
28,apprentissag,10
29,avon,10
