,word,freq
0,décis,58
1,entit,49
2,model,41
3,lign,39
4,élément,29
5,descripteur,25
6,norm,22
7,appliqu,21
8,label,21
9,inform,20
10,extract,19
11,approch,19
12,exempl,19
13,jug,18
14,reconnaiss,18
15,articl,17
16,docu,16
17,comm,16
18,analys,16
19,nombr,16
20,résultat,15
21,défin,15
22,avon,14
23,autr,13
24,notr,13
25,fonction,13
26,étiquet,12
27,justic,11
28,premi,11
29,corpus,11
